Open,High,Low,Close,Volume
270.119995,276.790009,269.75,275.619995,74520
276,293,275.315002,290.815002,419940
292.015015,297.25,292.015015,293.375,204640
293.5,302.700012,286.779999,296.315002,439220
295,296.549988,287.5,288.660004,196280
282,292.51001,282,288.660004,88120
283.200012,284.649994,280.100006,281.355011,49470
282.5,285.984985,280.220001,281.734985,76350
279.899994,283.200012,279.899994,281.734985,62790
282,289.299988,281.299988,287.484985,112650
289.799988,294.880005,286.019989,287.48999,107300
288,289.700012,282.5,283.785004,36930
284,288.795013,284,286.795013,71570
289.799988,289.799988,284.100006,284.630005,41860
282.994995,286.5,276.140015,277.415009,61090
277.415009,278.790009,265.225006,267.459991,79610
265.554993,272.98999,261.399994,269.190002,115280
270,274,267.984985,272.660004,265440
273,276.5,270.299988,271.440002,38000
272.600006,273.994995,268.625,272.75,33450
270,270,264.709991,266.355011,65720
266.299988,267.299988,264,265.915009,36140
267,270,266.700012,267.535004,46290
267,268,263.5,267.170013,22100
267.600006,268.095001,265.515015,266.095001,17660
267.005005,269.48999,261.160004,262.230011,201800
262.700012,264.200012,259.5,259.994995,2498370
263.644989,268.26001,259.5,260.029999,32260
262.5,262.5,255.005005,257.554993,349910
255.100006,259.5,248.5,256.924988,98830
257,260.915009,244.25,248.725006,145440
249.589996,252.300003,246.009995,248.690002,55060
246,253,244,247.639999,58750
248.899994,250.695007,246.300003,248.054993,44570
248.5,253,247.505005,250.679993,484220
252.589996,255.5,246.520004,247.285004,82790
247.699997,248.899994,242.414993,247.490005,103800
247,251.195007,245.514999,248.345001,112940
248.339996,251.5,245.550003,249.929993,2094760
252,261.5,245.279999,259.674988,284870
260.799988,262.5,257.5,259.105011,31030
258.399994,261.700012,255.119995,256.600006,50640
257.799988,259.970001,255.199997,258.894989,25370
259.5,261.640015,258.5,259.63501,1034340
260.899994,261.299988,250,257.605011,45610
256.5,256.5,250.649994,251.375,44870
249,249.100006,245.100006,248.074997,50610
247,247.899994,240.5,242.259995,106150
242.5,243.5,239.505005,241.125,65910
243.100006,244.800003,239.634995,240.550003,27160
241.800003,254.5,240.039993,252.229996,77160
251.014999,256,249,253.845001,48730
255.5,259.799988,248.199997,250.199997,161280
249.300003,252,245,250.274994,56790
250.899994,252.695007,249.505005,250.365005,25500
252.5,252.5,249.600006,249.824997,31640
250.5,251.384995,242.600006,249.604996,36760
249,253.199997,249,252.404999,108140
251.714996,255.5,250.800003,252.345001,149290
249.660004,254.389999,249.505005,252.889999,33420
254.699997,256.950012,253.104996,254.815002,18550
250.300003,259.394989,250.300003,257.679993,97810
259.899994,260.399994,250.199997,253.485001,48370
251.199997,252.990005,251,252.365005,16170
252.300003,255.214996,250.220001,251.169998,18680
251.5,255,251.274994,253.669998,27770
254,255.399994,250.399994,250.910004,16210
253.5,264.695007,251.910004,252.494995,28900
254,254.75,251.324997,252.985001,32140
253.009995,254.5,251,251.820007,16220
254.699997,257.380005,250.479996,253.375,254860
252.5,256.589996,251.5,252.695007,32140
253.005005,254.710007,251.199997,251.839996,29250
253.975006,253.975006,252.5,252.875,18330
254.024994,259.700012,253.815002,256.38501,267370
257,259,254.199997,254.755005,52040
255.100006,256.98999,252.789993,255.115005,93290
255.5,258.075012,255,256.070007,103140
253.190002,257.5,246.205002,256.730011,136650
255.524994,263,255.005005,261.399994,113340
261.01001,263.399994,258,262.01001,59630
262.01001,264,257,257.609985,39390
257.600006,257.950012,252.800003,256.820007,23640
257.859985,259.390015,255.414993,256.799988,11730
257.899994,259.450012,257.109985,258.665009,10220
