Time,Dates,Sources,Headlines
8.56 am , 31 Aug 2012 ,   Source: CNBC-TV18,"Go long in Wipro, says Sudarshan Sukhani"
7.29 pm , 22 Aug 2012 ,   Source: CNBC-TV18,"Short Reliance Comm, suggests Sukhani"
12.26 pm , 14 Aug 2012 ,   Source: Moneycontrol.com,Buy Kingfisher Airlines; sell Kotak Mahindra: GEPL Capital
4.15 pm , 03 Aug 2012 ,   Source: Moneycontrol.com,"Short Kotak Mah Bank, buy Ranbaxy Labs: Panda"
12.26 pm , 03 Aug 2012 ,   Source: Moneycontrol.com,Buy Reliance Ind; sell Kotak Mahindra Bank: GEPL Capital
9.08 am , 30 Jul 2012 ,   Source: CNBC-TV18,6 trading stocks for short term gain
3.11 pm , 27 Jul 2012 ,   Source: PTI,HDFC Bank overtakes SBI as India's most valued bank
2.55 pm , 23 Jul 2012 ,   Source: Moneycontrol.com,Kotak Mahindra Bank can touch Rs 612: Murlidharan
10.31 am , 23 Jul 2012 ,   Source: CNBC-TV18,"Sell Kotak Mahindra Bank, says Sukhani"
5.00 pm , 21 Jul 2012 ,   Source: Moneycontrol.com,Reduce Kotak Mahindra Bank; target of Rs 545: KRChoksey
9.46 am , 20 Jul 2012 ,   Source: CNBC-TV18,See more declines in Kotak Mahindra: Sukhani
6.11 pm , 19 Jul 2012 ,   Source: CNBC-TV18,Buy Hero Motocorp at lower levels: Dilip Bhat
12.10 pm , 19 Jul 2012 ,   Source: Moneycontrol.com,Kotak Mahindra Bank Q1 PAT at Rs 282cr; Total Income at Rs 2056cr
11.54 am , 19 Jul 2012 ,   Source: Moneycontrol.com,"Kotak Mah Bank Q1 PAT up 6.5% at Rs 443 cr, NPAs rise"
10.38 am , 19 Jul 2012 ,   Source: CNBC-TV18,Stable asset quality of Kotak Mah Bank to continue in Q1
6.37 pm , 18 Jul 2012 ,   Source: CNBC-TV18,Kotak Mah Bank Q1 PAT seen up 15.4% to Rs 481 cr
8.50 am , 18 Jul 2012 ,   Source: CNBC-TV18,Super Six: Top chart picks for July 18
12.55 pm , 16 Jul 2012 ,   Source: Moneycontrol.com,"Buy Kotak Mahindra, Glenmark Pharma, MindTree: Ashish Kapur"
10.42 am , 16 Jul 2012 ,   Source: CNBC-TV18,"Prefer ICICI Bank, Axis Bank, says Ajay Bodke"
8.36 am , 16 Jul 2012 ,   Source: CNBC-TV18,"Bull's Eye: Buy DCB, Mindtree, Orchid; short Crompton"
5.11 pm , 14 Jul 2012 ,   Source: Moneycontrol.com,Banking & financial results preview for Q1FY13: P Lilladher
2.25 pm , 12 Jul 2012 ,   Source: CNBC-TV18,Buy Kotak Mahindra Bank: Mohindar
2.05 pm , 06 Jul 2012 ,   Source: CNBC-TV18,"Kotak Mahindra Bank may rally 4-5%, says Sharma"
5.58 pm , 27 Jun 2012 ,   Source: PTI,RBI asks Kotak Bank to trim promoter's stake to 20% by FY18
11.31 am , 27 Jun 2012 ,   Source: Moneycontrol.com,RBI asks Kotak Mah Bank promoter's to bring down stake to 20%
4.53 pm , 21 Jun 2012 ,   Source: Moneycontrol.com,"Boost saving deposits, grow retail loans 30%: Govt to banks"
12.36 pm , 11 Jun 2012 ,   Source: Moneycontrol.com,Kotak Mahindra fixes book closure for dividend & AGM
8.33 am , 24 May 2012 ,   Source: CNBC-TV18,Super Six intraday picks for May 24
12.05 pm , 22 May 2012 ,   Source: Moneycontrol.com,"Kotak Mahindra, JP Associates may see smart rally: Sukhani"
9.48 am , 16 May 2012 ,   Source: CNBC-TV18,"Bull's Eye: Short JSW Steel; Buy Apollo Tyre, MindTree, L&T"
12.00 pm , 11 May 2012 ,   Source: Moneycontrol.com,Hold Kotak Mahindra; target of Rs 560: KRChoksey
11.49 am , 10 May 2012 ,   Source: Moneycontrol.com,Buy Kotak Mahindra with long term: Sukhani
3.32 pm , 08 May 2012 ,   Source: Moneycontrol.com,HDFC Bank may slip to Rs 495: Harchekar
2.00 pm , 08 May 2012 ,   Source: Moneycontrol.com,Kotak Mahindra Bank Q4 PAT up 19% at Rs 296 cr
8.30 am , 08 May 2012 ,   Source: CNBC-TV18,Kotak Mahindra Bank Q4 PAT seen up 17% at Rs 292 cr
8.56 am , 04 May 2012 ,   Source: CNBC-TV18,Super Six stocks you can bet on May 4
1.23 pm , 28 Apr 2012 ,   Source: CNBC-TV18,Kotak Mahindra Bank has resistance around Rs 600: Malkan
8.57 am , 24 Apr 2012 ,   Source: CNBC-TV18,Super Six short term picks for April 24
4.53 pm , 23 Apr 2012 ,   Source: CNBC-TV18,"Not mulling savings, deposit rate change: Kotak Mahindra"
11.16 am , 16 Apr 2012 ,   Source: CNBC-TV18,Go long in Kotak Mahindra Bank on dips: Thukral
9.08 am , 16 Apr 2012 ,   Source: CNBC-TV18,"Stay invested in Kotak Mahindra, says Sukhani"
2.33 pm , 05 Apr 2012 ,   Source: Moneycontrol.com,Banking sector results preview for Q4FY12: PLilladher
10.46 am , 02 Apr 2012 ,   Source: CNBC-TV18,Sukhani's view on Kotak Mahindra Bank
11.19 am , 28 Mar 2012 ,   Source: CNBC-TV18,"Bull's Eye: Buy Delta Corp, Sadbhav Engg, IVRCL"
11.13 am , 27 Mar 2012 ,   Source: CNBC-TV18,"Bull's Eye: Buy United Spirits, IDFC, Short Alstom Projects"
3.35 pm , 21 Mar 2012 ,   Source: CNBC-TV18,Kotak Mahindra can touch Rs 550-555: Kulkarni
8.49 am , 19 Mar 2012 ,   Source: CNBC-TV18,Super Six: Top chart picks for March 19
2.36 pm , 14 Mar 2012 ,   Source: PTI,Foreign PEs to continue with profit booking in near-term
2.15 pm , 23 Feb 2012 ,   Source: CNBC-TV18,Buy Kotak Mahindra Bank around Rs 540-550: Vishal Malkan
5.58 pm , 10 Feb 2012 ,   Source: CNBC-TV18,"Buy UCO Bank around Rs 77, says Mohindar"
10.56 am , 10 Feb 2012 ,   Source: CNBC-TV18,"Bull's Eye: Buy Suzlon, HPCL, Hathway Cable, VIP Industries"
8.54 am , 10 Feb 2012 ,   Source: CNBC-TV18,"Buy Kotak Mahindra Bank, says Sudarshan Sukhani"
5.22 pm , 01 Feb 2012 ,   Source: Reuters,"Carlyle, Warburg Pincus sell India shares as mkt rebounds"
1.26 pm , 01 Feb 2012 ,   Source: Reuters,Warburg cuts stake in Kotak Mahindra Bank: Sources
2.16 pm , 30 Jan 2012 ,   Source: PTI,"Kotak Mahindra Bank thinks big, plans local acquisition"
1.10 pm , 27 Jan 2012 ,   Source: Moneycontrol.com,Motilal Oswal neutral on Kotak Mahindra Bank
3.14 pm , 25 Jan 2012 ,   Source: Moneycontrol.com,"Kotak Mahindra Dec '11 profit at Rs 1,640.98 crore"
10.39 am , 24 Jan 2012 ,   Source: CNBC-TV18,Kotak Mahindra Bank may slip to Rs 445-450: Manghnani
4.46 pm , 23 Jan 2012 ,   Source: Reuters,Kotak Mahindra Bank Q3 net rises 21%
2.52 pm , 23 Jan 2012 ,   Source: CNBC-TV18,Kotak Mahindra Bank Q3 PAT up 47% at Rs 276 cr
10.47 am , 23 Jan 2012 ,   Source: CNBC-TV18,Kotak Mahindra Bank Q3 PAT likely to jump 32%
11.20 am , 20 Jan 2012 ,   Source: CNBC-TV18,Bull's Eye: 12 buying ideas for the day
11.20 am , 18 Jan 2012 ,   Source: CNBC-TV18,"Bull's Eye: Buy Titan, Voltas, Delta Corp, sells Essar Oil"
5.25 pm , 11 Jan 2012 ,   Source: Moneycontrol.com,Banking Stocks results preview for Q3FY12: KRChoksey
10.54 am , 11 Jan 2012 ,   Source: CNBC-TV18,See downside in Kotak Mahindra: Anil Manghnani
12.59 pm , 07 Jan 2012 ,   Source: Moneycontrol.com,Banks Q3: No ugly surprise but margins under pressure
8.29 am , 05 Jan 2012 ,   Source: Moneycontrol.com,Super Six stocks you can bet on Jan 05
5.23 pm , 03 Jan 2012 ,   Source: CNBC-TV18,"Avoid Kotak Mahindra Bank, says Sukhani"
9.58 am , 02 Jan 2012 ,   Source: CNBC-TV18,"Sell VIP, Kotak Mahindra Bank: Sukhani"
8.31 am , 02 Jan 2012 ,   Source: CNBC-TV18,Super Six stocks you can bet on Jan 02
