Time,Dates,Sources,Headlines
11.35 am , 24 Dec 2010 ,   Source: CNBC-TV18,Buy Infosys: Bothra
8.31 am , 24 Dec 2010 ,   Source: CNBC-TV18,Bull's Eye: Stocks to buy today
2.19 pm , 23 Dec 2010 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 3500: Prabhudas Lilladher
3.41 pm , 22 Dec 2010 ,   Source: CNBC-TV18,Amit Gupta bullish on technologies stocks
11.23 am , 20 Dec 2010 ,   Source: Moneycontrol.com,Buy Infosys Technologies; target of Rs 3366: Motilal Oswal
6.29 pm , 16 Dec 2010 ,   Source: Moneycontrol.com,Buy Infosys Technologies; target of Rs 3500: PINC Research
11.33 am , 16 Dec 2010 ,   Source: CNBC-TV18,"Buy Infosys, says Mitesh Thacker"
2.08 pm , 15 Dec 2010 ,   Source: CNBC-TV18,"Infosys, TCS may see 10-15% upside: Jani"
8.52 am , 13 Dec 2010 ,   Source: CNBC-TV18,Infy to spend 10% of rev on acquisition: Gopalakrishnan
1.56 pm , 10 Dec 2010 ,   Source: Moneycontrol.com,Buy Infosys Technologies; target of Rs 3200: IIFL
12.19 pm , 09 Dec 2010 ,   Source: CNBC-TV18,IT industry to see volatility in revenues next yr: Infosys
10.00 am , 09 Dec 2010 ,   Source: CNBC-TV18,Infosys Tech can test Rs 3250: Badkar
10.13 pm , 06 Dec 2010 ,   Source: CNBC-TV18,�12 bn Indo-France trade target doable: Narayana Murthy
2.22 pm , 06 Dec 2010 ,   Source: Moneycontrol.com,Buy Infosys Technologies; target of Rs 3230: IIFL
5.51 pm , 03 Dec 2010 ,   Source: CNBC-TV18,"Thacker bullish on IT, pharma sector"
5.35 pm , 03 Dec 2010 ,   Source: CNBC-TV18,Bharti Airtel has target of Rs 372: Sharma
11.58 am , 29 Nov 2010 ,   Source: Moneycontrol.com,Buy Infosys Technologies; target of Rs 3135: IIFL
11.37 am , 29 Nov 2010 ,   Source: CNBC-TV18,Infosys can move upto Rs 3230: Thukral
1.52 pm , 26 Nov 2010 ,   Source: Moneycontrol.com,Opportunities in Adversity: PINC Research
10.50 am , 26 Nov 2010 ,   Source: CNBC-TV18,"Buy Infosys, says Gujral"
8.47 am , 26 Nov 2010 ,   Source: CNBC-TV18,Infosys has target of Rs 3075: Rajesh Jain
2.59 pm , 09 Nov 2010 ,   Source: Reuters,Infosys CEO says seeking to expand in South Korea
9.36 pm , 02 Nov 2010 ,   Source: CNBC-TV18,Obama & India Inc: What are industry's top priorities?
10.15 pm , 01 Nov 2010 ,   Source: CNBC-TV18,What Narayana Murthy expects from Obama's India visit
1.23 pm , 26 Oct 2010 ,   Source: Reuters,Client sentiment less positive in Europe: Infosys
11.09 am , 26 Oct 2010 ,   Source: CNBC-TV18,Short Infosys: Siddharth Bhamre
9.46 pm , 25 Oct 2010 ,   Source: CNBC-TV18,Indian IT firms should be seen as value creator: Murthy 
1.17 pm , 22 Oct 2010 ,   Source: CNBC-TV18,Kotak Sec ups EPS estimate for TCS by 2.5% for FY12
11.00 am , 22 Oct 2010 ,   Source: CNBC-TV18,"Forex volatility, wage hike impacted margin: Wipro"
3.07 pm , 20 Oct 2010 ,   Source: Moneycontrol.com,Buy Infosys Tech; target of Rs 3463: Firstcall Research
10.26 am , 20 Oct 2010 ,   Source: CNBC-TV18,Buy Infosys around Rs 2750-2800: Gujral
5.04 pm , 19 Oct 2010 ,   Source: CNBC-TV18,Infosys Technologies has support at Rs 3036-3037: Kapadia
2.52 pm , 19 Oct 2010 ,   Source: Moneycontrol.com,Buy Infosys Technologies; target of Rs 3366: Motilal Oswal
1.54 pm , 19 Oct 2010 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 3150: Anand Rathi Securities
5.14 pm , 18 Oct 2010 ,   Source: CNBC-TV18,"Singal positive on Infosys Tech, Tata Consultancy Services"
4.12 pm , 18 Oct 2010 ,   Source: Moneycontrol.com,Buy Infosys Technologies; target of Rs 3362: IIFL
2.29 pm , 18 Oct 2010 ,   Source: Moneycontrol.com,Accumulate Infosys Tech: Emkay Global Financial Services
1.53 pm , 18 Oct 2010 ,   Source: Moneycontrol.com,Buy Infosys Tech; target of Rs 3500: Prabhudas Lilladher
1.22 pm , 18 Oct 2010 ,   Source: CNBC-TV18,Expect Infosys to touch Rs 3500-mark: Prabhudas Lilladher
1.16 pm , 18 Oct 2010 ,   Source: Moneycontrol.com,Angel Broking neutral on Infosys Technologies
12.54 pm , 18 Oct 2010 ,   Source: Moneycontrol.com,Sushil Finance neutral on Infosys Technologies
12.20 pm , 18 Oct 2010 ,   Source: Moneycontrol.com,Infosys Tech a market performer: Karvy Stock Broking
11.45 am , 18 Oct 2010 ,   Source: CNBC-TV18,Infosys may go down further: VK Sharma
12.44 pm , 16 Oct 2010 ,   Source: Moneycontrol.com,Hold Infosys Technologies; target of Rs 3125: Nirmal Bang
12.31 pm , 16 Oct 2010 ,   Source: Moneycontrol.com,Buy Infosys Technologies; target of Rs 3500: PINC Research
8.50 pm , 15 Oct 2010 ,   Source: CNBC-TV18,OPM may contract by 100-130 bps on currency headwinds: Infy
3.42 pm , 15 Oct 2010 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 3250: Prabhudas Lilladher
3.00 pm , 15 Oct 2010 ,   Source: CNBC-TV18,Infosys has support at Rs 3060: Thacker
2.27 pm , 15 Oct 2010 ,   Source: CNBC-TV18,Buy Infosys on dips: Prakash Diwan
1.37 pm , 15 Oct 2010 ,   Source: CNBC-TV18/Mint,Hold Infosys Technologies: Vivek Mavani
1.34 pm , 15 Oct 2010 ,   Source: Moneycontrol.com,Infosys Technologies declares dividend at 10%
1.23 pm , 15 Oct 2010 ,   Source: Moneycontrol.com,Iconic Murthy retires as Infy chairman next yr: What next?
1.10 pm , 15 Oct 2010 ,   Source: CNBC-TV18,"Infy says attrition rate dipping, changes promotion policy "
10.43 am , 15 Oct 2010 ,   Source: CNBC-TV18,IDFC sees 20% return from Infy in next 6 months
10.00 am , 15 Oct 2010 ,   Source: CNBC-TV18,Pick Infosys Technologies: Sharma
9.49 am , 15 Oct 2010 ,   Source: CNBC-TV18,Nilesh Shah expects Infosys results to cheer up market 
9.44 am , 15 Oct 2010 ,   Source: CNBC-TV18,Infosys has support at Rs 3120: Vora
8.35 am , 15 Oct 2010 ,   Source: Moneycontrol.com,"Infy Q2 net jumps 16.7%, ups FY11 EPS to Rs 115.07-117.07"
10.45 pm , 14 Oct 2010 ,   Source: Moneycontrol.com,Will tech majors deliver in second quarter?
5.28 pm , 14 Oct 2010 ,   Source: CNBC-TV18,Infosys Q2 net profit seen up 15.46% to Rs 1718.11 cr
10.59 am , 14 Oct 2010 ,   Source: CNBC-TV18,Infosys Sept quarter rev likely to grow 7.5%: IIFL
6.54 pm , 13 Oct 2010 ,   Source: CNBC-TV18,IT stocks look good: Kapadia
5.51 pm , 13 Oct 2010 ,   Source: CNBC-TV18,Hold IT stocks: Choksey
2.14 pm , 13 Oct 2010 ,   Source: CNBC-TV18,Infosys Technologies can touch Rs 3500: Jain
6.01 pm , 11 Oct 2010 ,   Source: CNBC-TV18,Expect good results from IT companies: Seth
5.58 pm , 06 Oct 2010 ,   Source: Moneycontrol.com,Infosys Sept PAT seen up 12.5% at Rs 1673 cr: MOST
2.53 pm , 05 Oct 2010 ,   Source: CNBC-TV18,Infosys looks overvalued: Radhika Gupta
2.04 pm , 05 Oct 2010 ,   Source: Moneycontrol.com,Infosys Sept PAT seen up 14% at Rs 1692 cr: Angel
10.31 pm , 29 Sep 2010 ,   Source: Reuters,Realty firms sees firm IT sector demand
9.59 pm , 29 Sep 2010 ,   Source: CNBC-TV18,Mah Satyam's EBITDA margins a concern: Sanju Verma
5.16 pm , 29 Sep 2010 ,   Source: CNBC-TV18,IT companies looking strong: Seth
4.17 pm , 29 Sep 2010 ,   Source: Reuters,India IT firms seek buys to boost growth
6.37 pm , 27 Sep 2010 ,   Source: CNBC-TV18,Big IT should not exceed 10% of portfolio: Raamdeo Agrawal
9.08 am , 27 Sep 2010 ,   Source: CNBC-TV18,Infosys a best opportunity in IT space: Sukhani
9.27 am , 21 Sep 2010 ,   Source: CNBC-TV18,Expect rally to continue in Infosys: Sukhani
4.20 pm , 18 Sep 2010 ,   Source: CNBC-TV18,Risk of double dip recession is real: Baring India
1.50 pm , 17 Sep 2010 ,   Source: Moneycontrol.com,Infy to hire 36000 employees this year: Mohandas Pai
6.45 pm , 15 Sep 2010 ,   Source: CNBC-TV18,Buy Infosys on decline: Deven Choksey
8.18 pm , 13 Sep 2010 ,   Source: Reuters,"Wipro, Infosys see cautious spending on IT"
8.18 pm , 13 Sep 2010 ,   Source: Reuters,Infosys looks to diversify revenue away from US
6.28 pm , 08 Sep 2010 ,   Source: CNBC-TV18,Ohio�s ban of foriegn IT contract negative for India
10.36 am , 08 Sep 2010 ,   Source: CNBC-TV18,Buy Infosys Technologies 2900 call: VK Sharma
2.53 pm , 31 Aug 2010 ,   Source: CNBC-TV18,GST likely to offer IT deals worth Rs 2000 crore
8.54 am , 31 Aug 2010 ,   Source: CNBC-TV18,Infosys may slip to Rs 2600-2500: Thacker
4.31 pm , 30 Aug 2010 ,   Source: CNBC-TV18,Buy Infosys at around Rs 2550: Gujral
2.18 pm , 27 Aug 2010 ,   Source: CNBC-TV18,Hike in visa cost manageabe for IT cos: Cowen & Co 
9.49 pm , 26 Aug 2010 ,   Source: Moneycontrol.com,"BT cuts FY11 IT budget; will impact Infy, Tech Mah: Sources"
11.38 am , 26 Aug 2010 ,   Source: CNBC-TV18,BT to cut global IT budget by 50%; Indian IT cos to hit 
2.51 pm , 23 Aug 2010 ,   Source: CNBC-TV18,BCG to launch IT deal worth $300-400 mn; 4 cos contending
9.38 am , 17 Aug 2010 ,   Source: CNBC-TV18,Infosys may slip to Rs 2620-2630: Sukhani
2.53 pm , 11 Aug 2010 ,   Source: CNBC-TV18,Infosys has support around Rs 2750: Kulkarni
9.54 am , 11 Aug 2010 ,   Source: Reuters,India protests discriminatory US immigration bill
5.42 pm , 10 Aug 2010 ,   Source: Moneycontrol.com,"Infosys Tech, DLF may see 3-4% rally: Mohindar"
11.46 am , 10 Aug 2010 ,   Source: Reuters,Infosys CEO sees US visa costs passed to customers
2.43 pm , 09 Aug 2010 ,   Source: Moneycontrol.com,Citigroup may hike IT budgets to $1.1bn for FY11: Sources
10.12 am , 09 Aug 2010 ,   Source: Reuters,Infosys to search for Murthy`s successor: Report
10.08 am , 09 Aug 2010 ,   Source: CNBC-TV18,Will shift jobs offshore to beat US visa cost: Infy
5.43 pm , 04 Aug 2010 ,   Source: CNBC-TV18,"Above Rs 2950, Infosys can touch Rs 3000: Mohindar"
2.38 pm , 04 Aug 2010 ,   Source: CNBC-TV18,Hold Infosys: Thacker
12.26 pm , 19 Jul 2010 ,   Source: Moneycontrol.com,Accumulate Infosys; tgt of Rs 2900: Angel Broking
9.41 pm , 16 Jul 2010 ,   Source: CNBC-TV18,"Infy misfires, TCS on target "
10.25 am , 16 Jul 2010 ,   Source: CNBC-TV18,TCS may outperform Infy over 1-2 quarters: Raamdeo Agrawal
4.48 pm , 15 Jul 2010 ,   Source: CNBC-TV18,Wait & watch approach in Tech space: Malik
11.45 am , 15 Jul 2010 ,   Source: CNBC-TV18,Infosys may slip to Rs 2650: Thacker
5.45 pm , 14 Jul 2010 ,   Source: Moneycontrol.com,Infosys a market performer; tgt Rs 3025: Karvy
5.30 pm , 14 Jul 2010 ,   Source: Moneycontrol.com,Buy Infosys Technologies; tgt of Rs 3160: Motilal Oswal
5.20 pm , 14 Jul 2010 ,   Source: Moneycontrol.com,Buy Infosys Technologies; tgt of Rs 3100: PINC Research
4.04 pm , 14 Jul 2010 ,   Source: Moneycontrol.com,Accumulate Infosys Technologies; tgt of Rs 3200: Emkay 
3.27 pm , 14 Jul 2010 ,   Source: CNBC-TV18,Pricing for Infosys to remain flat in FY11: Religare
1.36 pm , 14 Jul 2010 ,   Source: Moneycontrol.com,Buy Infosys Technologies: Prabhudas Lilladher
5.29 pm , 13 Jul 2010 ,   Source: CNBC-TV18,Infosys may see further fall: Mitesh Thacker
4.52 pm , 13 Jul 2010 ,   Source: CNBC-TV18,Get in Infosys at Rs 2500-2600: Betadpur
2.21 pm , 13 Jul 2010 ,   Source: CNBC-TV18,Buy Infosys at current levels: Kapadia
1.57 pm , 13 Jul 2010 ,   Source: CNBC-TV18,Cautious Infy sees one-third rev from Europe in long-term
1.27 pm , 13 Jul 2010 ,   Source: CNBC-TV18,Enter Infosys at Rs 2730-2750: Tulsian
12.00 pm , 13 Jul 2010 ,   Source: Moneycontrol.com,Should you buy Infy despite disappointing Q1 numbers?
11.17 am , 13 Jul 2010 ,   Source: Moneycontrol.com,Sore points for Infosys in coming quarters
10.21 am , 13 Jul 2010 ,   Source: CNBC-TV18,Infosys has resistance at Rs 2800: Bhamre
9.51 am , 13 Jul 2010 ,   Source: CNBC-TV18,Infosys has support at Rs 2800: Sukhani
9.40 am , 13 Jul 2010 ,   Source: CNBC-TV18,Upside capped in Infosys Technologies: Nilesh Shah
8.33 am , 13 Jul 2010 ,   Source: Moneycontrol.com,Infosys Q1 net profit down 8% to Rs 1488 cr (QoQ)
8.05 pm , 12 Jul 2010 ,   Source: Moneycontrol.com,How will Infosys fair in Q1FY11?
6.42 pm , 12 Jul 2010 ,   Source: CNBC-TV18,"Irani bullish on Infosys, TCS"
12.29 pm , 12 Jul 2010 ,   Source: Moneycontrol.com,Infosys Q1 net sales seen at Rs 6213.94 cr
8.22 am , 12 Jul 2010 ,   Source: CNBC-TV18,Infosys Q1 net profit seen down at Rs 1564.47 cr
5.07 pm , 10 Jul 2010 ,   Source: Moneycontrol.com,Infosys Jun qtr PAT seen down Rs 1542 cr: Sharekhan
4.50 pm , 10 Jul 2010 ,   Source: Moneycontrol.com,Infosys Jun qtr PAT seen up 3% at Rs 1618.4 cr
3.40 pm , 09 Jul 2010 ,   Source: CNBC-TV18,Infosys Technologies can test Rs 3000: Kulkarni
3.08 pm , 09 Jul 2010 ,   Source: CNBC-TV18,"Infosys: Net profit can fall 7%, EPS upgrade likely"
1.59 pm , 09 Jul 2010 ,   Source: Moneycontrol.com,Infosys a market performer; tgt of Rs 3025: Karvy
10.00 pm , 06 Jul 2010 ,   Source: CNBC-TV18,Tata backs hefty pay at TCS 
12.58 pm , 06 Jul 2010 ,   Source: Moneycontrol.com,Infosys Jun qtr seen up 7% at Rs 1587 cr: M Oswal 
6.13 pm , 01 Jul 2010 ,   Source: CNBC-TV18,Infosys has key support at Rs 2550-2600: Gujral
1.05 pm , 01 Jul 2010 ,   Source: Moneycontrol.com,Infosys Jun qtr PAT seen down 8.5% at Rs 1464
10.56 am , 29 Jun 2010 ,   Source: CNBC-TV18,Infosys has resistance at Rs 2800: Bhamre
4.21 pm , 25 Jun 2010 ,   Source: CNBC-TV18,"Hold Infosys, may touch Rs 3000: Kulkarni"
10.22 am , 22 Jun 2010 ,   Source: CNBC-TV18,Short Infosys Technologies at Rs 2800-2810: Bhamre
4.20 pm , 17 Jun 2010 ,   Source: Moneycontrol.com,Infosys Tech may touch Rs 2790-2800: Gujral
1.23 pm , 17 Jun 2010 ,   Source: CNBC-TV18,Europe remains a cause for concern: Infosys
4.48 pm , 16 Jun 2010 ,   Source: Moneycontrol.com,"Buy Infosys, target Rs 3100: PINC Research"
11.42 am , 14 Jun 2010 ,   Source: CNBC-TV18,Infosys changes iRace norms; to promote 8500 employees
12.04 pm , 10 Jun 2010 ,   Source: Reuters,Infosys BPO unit sees FY11 revenue up 15-20%
10.20 pm , 03 Jun 2010 ,   Source: CNBC-TV18,Eurozone crisis has not impacted biz: Infosys
1.27 pm , 27 May 2010 ,   Source: CNBC-TV18,Mphasis has strong support at Rs 600: Gujral
7.00 pm , 18 May 2010 ,   Source: CNBC-TV18,"Infosys, Wipro may perform good in 3-6 month view: Mohindar"
2.30 pm , 10 May 2010 ,   Source: CNBC-TV18,Prefer Infosys Technologies to Wipro: Girish Patil
10.24 am , 10 May 2010 ,   Source: CNBC-TV18,Infosys Tech has support at Rs 2600: Sukhani
8.05 pm , 07 May 2010 ,   Source: Reuters,S&P rating on Infosys to 'BBB+'; outlook stable
8.58 am , 05 May 2010 ,   Source: Reuters,Cognizant to hire aggressively this year: CEO
4.23 pm , 03 May 2010 ,   Source: Moneycontrol.com,UIDAI invites bids for second project at Rs 145 crore
3.00 pm , 21 Apr 2010 ,   Source: Moneycontrol.com,Hold Infosys Tech; target of Rs 3100: Bonanza
12.52 pm , 17 Apr 2010 ,   Source: CNBC-TV18,Infosys Tech can touch Rs 3200-3500: Irani
10.47 am , 17 Apr 2010 ,   Source: Moneycontrol.com,Infosys Tech can go upto Rs 2920 in short term: Mohindar
3.49 pm , 16 Apr 2010 ,   Source: CNBC-TV18,Irani overweight on IT space
5.39 pm , 15 Apr 2010 ,   Source: CNBC-TV18,Rahul Mohindar positive on large-cap IT
11.28 am , 15 Apr 2010 ,   Source: Moneycontrol.com,Accumulate Infosys; target of Rs 3200: Emkay
10.32 am , 15 Apr 2010 ,   Source: CNBC-TV18,Exit Infosys Technologies on upside: Baliga
7.54 am , 14 Apr 2010 ,   Source: Reuters,"Infosys bets on tech spending, flags currency risk"
7.53 am , 14 Apr 2010 ,   Source: Reuters,Infosys to manage Microsoft's internal IT services
5.52 pm , 13 Apr 2010 ,   Source: CNBC-TV18,Infosys has strong support at Rs 2630: Gujral
3.08 pm , 13 Apr 2010 ,   Source: CNBC-TV18,"Bullish on Infosys, target of Rs 2930: Anand Rathi"
2.47 pm , 13 Apr 2010 ,   Source: CNBC-TV18,"Excl: Infosys management on Q4 numbers, road ahead"
1.48 pm , 13 Apr 2010 ,   Source: Moneycontrol.com,Moneycontrol Poll: Should you buy Infosys stock now?
1.43 pm , 13 Apr 2010 ,   Source: CNBC-TV18,"Stay invested in Infosys, says Mehraboon Irani"
1.31 pm , 13 Apr 2010 ,   Source: CNBC-TV18,Infosys has support at Rs 2620: Mohindar
12.59 pm , 13 Apr 2010 ,   Source: Moneycontrol.com,Infosys declares final dividend of Rs 15/sh for FY10
12.19 pm , 13 Apr 2010 ,   Source: CNBC-TV18,Infy to hike wages across board; mid-lower to benefit most
12.13 pm , 13 Apr 2010 ,   Source: CNBC-TV18,Uncertainty high in Q4 due to budget allocations: Infosys  
11.59 am , 13 Apr 2010 ,   Source: CNBC-TV18,Growth to be evenly spread out in Q1-Q3 FY11: Infosys
11.49 am , 13 Apr 2010 ,   Source: CNBC-TV18,See Infosys' FY11 EPS at Rs 124: Kotak Institutional Eq
11.40 am , 13 Apr 2010 ,   Source: CNBC-TV18,Appreciating Re to hit FY11 margins by 150 bps: Infosys
11.27 am , 13 Apr 2010 ,   Source: CNBC-TV18,"Infosys won't outperform going forward, says Sanju Verma"
10.36 am , 13 Apr 2010 ,   Source: Moneycontrol.com,Infy's muted FY11 EPS guidance leaves experts disappointed
10.08 am , 13 Apr 2010 ,   Source: CNBC-TV18,Infosys an under performer: Nilesh Shah
9.59 am , 13 Apr 2010 ,   Source: CNBC-TV18,"Infosys rev good, but EPS looks muted: Envision Capital"
9.51 am , 13 Apr 2010 ,   Source: Reuters,Infosys sees 2010/11 sales rising 16-18%
8.28 am , 13 Apr 2010 ,   Source: CNBC-TV18,Infosys Q4 net profit jumps 1.14% at Rs 1600cr
8.19 am , 13 Apr 2010 ,   Source: CNBC-TV18,Expect 15% YoY growth rate for Infosys: Anand Rathi 
5.58 pm , 12 Apr 2010 ,   Source: Reuters,BSE Sensex sheds 0.5%; banks lead decline
4.43 pm , 12 Apr 2010 ,   Source: CNBC-TV18,Infosys Technologies fully priced: Maheshwari
3.28 pm , 12 Apr 2010 ,   Source: CNBC-TV18,Infosys likely to guide 15-16% revenue growth: IIFL
9.47 am , 12 Apr 2010 ,   Source: CNBC-TV18,Infosys Q4 net profit seen flat at Rs 1581.2 cr
1.31 pm , 10 Apr 2010 ,   Source: Moneycontrol.com,Infosys Mar qtr PAT seen at Rs 1616.90 cr: Emkay
11.10 am , 10 Apr 2010 ,   Source: CNBC-TV18,Wait for Infosys numbers: Joshi
9.44 am , 10 Apr 2010 ,   Source: CNBC-TV18,Infosys has support at Rs 2600: Gujral
4.00 pm , 09 Apr 2010 ,   Source: Reuters,IT firms to report rise in demand; eye on rupee
3.02 pm , 08 Apr 2010 ,   Source: CNBC-TV18,"Infosys Q4 PAT seen up 2% to Rs 1,613 cr: Angel"
5.57 pm , 07 Apr 2010 ,   Source: CNBC-TV18,Sell tech stocks on rally: Sukhani
10.43 am , 07 Apr 2010 ,   Source: CNBC-TV18,Upside capped in Infosys Technologies: Thacker
8.48 pm , 05 Apr 2010 ,   Source: CNBC-TV18,What is India Inc expecting from Timothy Geithner's visit?
2.49 pm , 05 Apr 2010 ,   Source: Moneycontrol.com,Infosys Q4 net profit seen up 1.6% at Rs 1608 cr
12.41 pm , 05 Apr 2010 ,   Source: Moneycontrol.com,Bharti may outsource Africa ops to IT vendors: Sources
1.04 pm , 03 Apr 2010 ,   Source: CNBC-TV18,Infosys can go upto Rs 2850 in medium term: Mukadam
1.02 pm , 03 Apr 2010 ,   Source: CNBC-TV18,Infosys may slip to Rs 2400-2500: Sukhani
5.41 pm , 31 Mar 2010 ,   Source: CNBC-TV18,Infosys Tech has support at Rs 2400: Sukhani
4.13 pm , 31 Mar 2010 ,   Source: Moneycontrol.com,"Buy Infosys, Wipro: Prabhudas Lilladher"
12.18 pm , 31 Mar 2010 ,   Source: CNBC-TV18,Exit Infosys Technologies on upside: Thacker
12.13 pm , 31 Mar 2010 ,   Source: CNBC-TV18,Avoid Infosys Technologies: Phani Sekhar
5.10 pm , 30 Mar 2010 ,   Source: CNBC-TV18,Infosys has target of Rs 2850-2900: Mohindar
1.04 pm , 30 Mar 2010 ,   Source: CNBC-TV18,IT industry does not need tax exemption: Narayana Murthy
9.14 am , 22 Mar 2010 ,   Source: CNBC-TV18,Short Infosys Technologies: Sukhani
6.13 pm , 18 Mar 2010 ,   Source: CNBC-TV18,"TCS, Infosys, Wipro can gain another 10%: Gujral"
6.09 pm , 18 Mar 2010 ,   Source: CNBC-TV18,Raaja Kanwar: Taking the unusual path to expand Apollo
12.58 pm , 18 Mar 2010 ,   Source: Moneycontrol.com,Accumulate Infosys Tech; target of Rs 3100: Emkay
1.41 pm , 17 Mar 2010 ,   Source: CNBC-TV18,Largecap tech looks much better than oil stocks: Gujral
9.56 am , 17 Mar 2010 ,   Source: Moneycontrol.com,Buy Infosys 2750 call at around Rs 22: VK Sharma
4.58 pm , 15 Mar 2010 ,   Source: Moneycontrol.com,India Inc Q4 advance tax nos a mixed bag
3.17 pm , 10 Mar 2010 ,   Source: Reuters,Infosys says outsourcing deal pipeline improving
2.12 pm , 10 Mar 2010 ,   Source: Moneycontrol.com,Govt spending on IT expected to grow by 40%: Infosys
9.10 am , 10 Mar 2010 ,   Source: CNBC-TV18,Infosys Technologies can test Rs 3000: Gujral
1.15 pm , 06 Mar 2010 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 3,250: Prabhudas Lilladher"
9.49 am , 04 Mar 2010 ,   Source: Reuters,Infosys plans wage hikes in April 
12.30 pm , 03 Mar 2010 ,   Source: CNBC-TV18,How will Budget impact future taxability of IT industry?
8.05 am , 03 Mar 2010 ,   Source: CNBC-TV18,Nasscom seeks two-year extension on STPI scheme
10.45 pm , 02 Mar 2010 ,   Source: CNBC-TV18,Infy�s Chandigarh SEZ unit under Rev Dept scanner: Sources
10.49 am , 26 Feb 2010 ,   Source: CNBC-TV18,"IT doesn't need STPI extension, says Narayana Murthy"
3.13 pm , 24 Feb 2010 ,   Source: Moneycontrol.com,Gartner's Budget 2010 wishlist  
6.21 pm , 22 Feb 2010 ,   Source: Moneycontrol.com,Rahul Mohindar upbeat on IT sector
12.24 pm , 22 Feb 2010 ,   Source: Moneycontrol.com,UIDAI calls for quotations for first IT contract: Sources
5.12 pm , 10 Feb 2010 ,   Source: CNBC-TV18,"Large deals are back in vogue, says Infosys CEO"
10.11 am , 02 Feb 2010 ,   Source: CNBC-TV18,Buy Infosys at Rs 2450-2470: Bhamre
11.15 am , 31 Jan 2010 ,   Source: Reuters,Infosys picked for Karnataka IT project
11.57 am , 28 Jan 2010 ,   Source: Reuters,Infosys rides early recovery wave as clients up outsourcing
5.09 pm , 25 Jan 2010 ,   Source: CNBC-TV18,Earnings wrap-up: Cos' Q3 results from the day
2.33 pm , 25 Jan 2010 ,   Source: Reuters,HCL Tech lags profit forecast; sees jump in deal pipeline
8.51 am , 22 Jan 2010 ,   Source: CNBC-TV18,"Pick Infosys Technologies, says Sukhani"
12.19 pm , 18 Jan 2010 ,   Source: CNBC-TV18,Infosys has target of Rs 3150: Pankaj Kapoor
12.08 pm , 16 Jan 2010 ,   Source: CNBC-TV18,Book profits in Infosys Technologies: Phani Sekhar
12.04 pm , 16 Jan 2010 ,   Source: CNBC-TV18,Infosys Technologies has target of Rs 2810: Gujral
2.24 pm , 14 Jan 2010 ,   Source: CNBC-TV18,Stay invested in Infosys Technologies: VK Sharma
5.41 pm , 13 Jan 2010 ,   Source: Moneycontrol.com,"More upside likely in Infosys, TCS, Wipro: Parag Doctor"
6.21 pm , 12 Jan 2010 ,   Source: Reuters,BoA-Merrill Lynch raises Infosys rating to buy
5.00 pm , 12 Jan 2010 ,   Source: Moneycontrol.com,Infosys expects FY10 revenue at USD 4.75 bn
2.31 pm , 12 Jan 2010 ,   Source: CNBC-TV18,Expect 10-15% return in Infosys Technologies: Mukadam
12.55 pm , 12 Jan 2010 ,   Source: CNBC-TV18,Infosys Q4 outlook: Hiring aggressive but guidance muted
9.57 am , 12 Jan 2010 ,   Source: Moneycontrol.com,Infy Q3: Experts see '11 EPS at Rs 130
9.30 am , 12 Jan 2010 ,   Source: CNBC-TV18,"Infosys Q3 net profit at Rs 1582 Cr, beats street estimates"
4.02 pm , 11 Jan 2010 ,   Source: CNBC-TV18,"Buy Infosys Technologies, says Irani"
3.13 pm , 11 Jan 2010 ,   Source: Moneycontrol.com,Preview: Infosys seen beating Q3 guidance; margins may dip
3.00 pm , 11 Jan 2010 ,   Source: CNBC-TV18,"Don't buy Infosys, says Shrikant Chouhan"
2.01 pm , 11 Jan 2010 ,   Source: CNBC-TV18,"Hold Infosys Technologies, says Bhambwani"
10.29 am , 11 Jan 2010 ,   Source: Moneycontrol.com,Infosys Q3 PAT seen down 4% at Rs 1474 cr: M Oswal
10.02 am , 11 Jan 2010 ,   Source: Moneycontrol.com,Infosys Dec qtr PAT seen down 5% at Rs 1641 cr: Karvy
9.44 am , 11 Jan 2010 ,   Source: CNBC-TV18,Infosys Q3 net profit seen down 3.2% at Rs 1490 cr
2.42 pm , 09 Jan 2010 ,   Source: Moneycontrol.com,Infosys Dec qtr PAT seen down at 1504 cr: P Lilladher
10.59 am , 09 Jan 2010 ,   Source: CNBC-TV18,Exit Infosys Technologies: Thacker
10.25 am , 09 Jan 2010 ,   Source: CNBC-TV18,Enter Infosys on some correction: Sekhar
4.21 pm , 08 Jan 2010 ,   Source: Moneycontrol.com,"Tech, auto sector lose flavour: Mitesh Thackar"
1.22 pm , 08 Jan 2010 ,   Source: CNBC-TV18,See earnings upgrade in Infosys for FY11: IIFL
3.13 pm , 07 Jan 2010 ,   Source: Moneycontrol.com,Infosys' Dec qtr PAT seen down at Rs 1488cr: Sharekhan
9.10 am , 06 Jan 2010 ,   Source: Reuters,"Infosys, Aircel in pact for mobile applications"
3.07 pm , 05 Jan 2010 ,   Source: Moneycontrol.com,Infosys' Dec qtr PAT seen down at Rs 1446 cr: Angel
5.27 pm , 04 Jan 2010 ,   Source: CNBC-TV18,SAIL can go upto Rs 265: Gujral
