Date,Open Price,Close Price,Label
22-Apr-16,1221,1213.85,__label__2
21-Apr-16,1250,1226.4,__label__2
20-Apr-16,1245,1243.25,__label__2
18-Apr-16,1245.55,1238.8,__label__2
13-Apr-16,1194,1172.05,__label__1
12-Apr-16,1185,1182.3,__label__2
11-Apr-16,1167,1184.4,__label__1
08-Apr-16,1175,1167.35,__label__1
07-Apr-16,1212,1181.65,__label__2
06-Apr-16,1224.5,1201.1,__label__2
05-Apr-16,1243,1218.6,__label__2
04-Apr-16,1212,1243.55,__label__1
01-Apr-16,1212,1205.9,__label__1
31-Mar-16,1210,1217.95,__label__2
30-Mar-16,1200,1205.8,__label__1
29-Mar-16,1200,1198.95,__label__1
28-Mar-16,1229.95,1204.7,__label__2
23-Mar-16,1189,1207.75,__label__1
22-Mar-16,1194,1189.9,__label__1
21-Mar-16,1187,1195,__label__1
18-Mar-16,1161,1190.2,__label__1
17-Mar-16,1156,1160.2,__label__1
16-Mar-16,1139.95,1152,__label__1
15-Mar-16,1146,1134.35,__label__1
14-Mar-16,1150,1140.95,__label__2
11-Mar-16,1146,1142.5,__label__2
10-Mar-16,1164,1145.95,__label__2
09-Mar-16,1147,1178.5,__label__2
08-Mar-16,1170,1163.55,__label__1
04-Mar-16,1170,1170.55,__label__2
03-Mar-16,1169,1169.15,__label__1
02-Mar-16,1132,1156.25,__label__1
01-Mar-16,1098,1124.5,__label__1
29-Feb-16,1130,1083.75,__label__2
26-Feb-16,1113,1121.05,__label__2
25-Feb-16,1125,1111.25,__label__2
24-Feb-16,1123,1125.4,__label__2
23-Feb-16,1133,1123.95,__label__2
22-Feb-16,1133,1125.3,__label__2
19-Feb-16,1122.9,1125.55,__label__1
18-Feb-16,1097,1122.7,__label__1
17-Feb-16,1082,1095.45,__label__1
16-Feb-16,1090,1081,__label__1
15-Feb-16,1090,1091.35,__label__2
12-Feb-16,1086,1083.5,__label__1
11-Feb-16,1114,1081.15,__label__2
10-Feb-16,1108,1110.15,__label__2
09-Feb-16,1130,1109.3,__label__2
08-Feb-16,1170,1149.1,__label__2
05-Feb-16,1179,1174.95,__label__2
04-Feb-16,1164,1179.9,__label__1
03-Feb-16,1171,1158.15,__label__1
02-Feb-16,1172,1174.8,__label__2
01-Feb-16,1170,1171.3,__label__1
29-Jan-16,1135,1164.85,__label__1
28-Jan-16,1138,1131.35,__label__1
27-Jan-16,1149.4,1138.35,__label__2
25-Jan-16,1140,1137.65,__label__2
22-Jan-16,1140,1135.9,__label__2
21-Jan-16,1128,1136.5,__label__1
20-Jan-16,1139.1,1121.65,__label__2
19-Jan-16,1135,1139.1,__label__2
18-Jan-16,1138,1131.95,__label__1
15-Jan-16,1145,1140.2,__label__2
14-Jan-16,1068,1128.7,__label__1
13-Jan-16,1050,1082.35,__label__1
12-Jan-16,1059,1050.05,__label__1
11-Jan-16,1060,1057.1,__label__2
08-Jan-16,1056,1062.65,__label__1
07-Jan-16,1060,1051.25,__label__1
06-Jan-16,1073,1069.45,__label__2
05-Jan-16,1083,1074.8,__label__2
04-Jan-16,1103.15,1080.6,__label__2
01-Jan-16,1100,1103.15,__label__2
31-Dec-15,1088,1104.55,__label__1
30-Dec-15,1100,1086.05,__label__1
29-Dec-15,1101.1,1103.75,__label__2
28-Dec-15,1092.7,1101.65,__label__1
24-Dec-15,1100,1095.85,__label__1
23-Dec-15,1088,1098,__label__1
22-Dec-15,1100,1083.6,__label__2
21-Dec-15,1075,1102,__label__1
18-Dec-15,1098,1085.95,__label__1
17-Dec-15,1100,1106.95,__label__2
16-Dec-15,1080,1095.4,__label__1
15-Dec-15,1075,1076.9,__label__1
14-Dec-15,1050,1069.5,__label__1
11-Dec-15,1050.1,1052.35,__label__1
10-Dec-15,1035.1,1046.4,__label__1
09-Dec-15,1044,1029.35,__label__1
08-Dec-15,1045,1044.95,__label__2
07-Dec-15,1052,1045.85,__label__2
04-Dec-15,1053,1047.8,__label__2
03-Dec-15,1062.5,1056,__label__2
02-Dec-15,1082,1060.2,__label__2
01-Dec-15,1088.5,1076.65,__label__2
30-Nov-15,1070,1088.45,__label__1
27-Nov-15,1050,1066.3,__label__1
26-Nov-15,1044,1053.2,__label__1
24-Nov-15,1045,1041,__label__1
23-Nov-15,1051.5,1053.5,__label__2
20-Nov-15,1050,1052.9,__label__1
19-Nov-15,1032,1047.3,__label__1
18-Nov-15,1044,1019.85,__label__1
17-Nov-15,1082,1061.1,__label__2
16-Nov-15,1085,1080.2,__label__2
13-Nov-15,1107,1100.45,__label__2
11-Nov-15,1115,1109.15,__label__2
10-Nov-15,1134,1106.4,__label__2
09-Nov-15,1120,1133.95,__label__2
06-Nov-15,1125,1138.05,__label__1
05-Nov-15,1139,1122.45,__label__2
04-Nov-15,1148,1137.05,__label__2
03-Nov-15,1134,1143,__label__1
02-Nov-15,1130,1131.55,__label__1
30-Oct-15,1142.7,1136.05,__label__2
29-Oct-15,1150,1142.7,__label__2
28-Oct-15,1146,1151.35,__label__2
27-Oct-15,1151,1148.45,__label__1
26-Oct-15,1150,1151.4,__label__2
23-Oct-15,1140,1148.55,__label__1
21-Oct-15,1125.95,1137.6,__label__1
20-Oct-15,1113,1125.35,__label__1
19-Oct-15,1100,1112.2,__label__1
16-Oct-15,1100,1093.75,__label__1
15-Oct-15,1102,1097,__label__2
14-Oct-15,1090,1097.45,__label__1
13-Oct-15,1107,1098.65,__label__2
12-Oct-15,1202.7,1122.5,__label__2
09-Oct-15,1133,1167.85,__label__2
08-Oct-15,1140,1132.45,__label__1
07-Oct-15,1157.9,1133.15,__label__2
06-Oct-15,1185,1154.85,__label__2
05-Oct-15,1176.05,1180.5,__label__2
01-Oct-15,1169.9,1173.25,__label__1
30-Sep-15,1133,1160.45,__label__1
29-Sep-15,1102,1121.1,__label__1
28-Sep-15,1140,1108.2,__label__2
24-Sep-15,1111,1141.4,__label__2
23-Sep-15,1109.8,1116.65,__label__1
22-Sep-15,1115,1105.5,__label__1
21-Sep-15,1105,1104.65,__label__1
18-Sep-15,1110,1104.75,__label__2
16-Sep-15,1105,1101.5,__label__2
15-Sep-15,1099,1098.4,__label__1
14-Sep-15,1096.2,1097.75,__label__1
11-Sep-15,1092,1090.7,__label__1
10-Sep-15,1088,1080.35,__label__1
09-Sep-15,1088,1088.5,__label__2
08-Sep-15,1063,1059.3,__label__1
07-Sep-15,1081,1059.6,__label__2
04-Sep-15,1107.8,1073.8,__label__2
03-Sep-15,1110,1100.65,__label__2
02-Sep-15,1100,1100.3,__label__1
01-Sep-15,1089.95,1089.65,__label__1
31-Aug-15,1130,1095.2,__label__2
28-Aug-15,1095.2,1110.7,__label__1
27-Aug-15,1090,1084.1,__label__1
26-Aug-15,1099,1065.35,__label__2
25-Aug-15,1096,1086.5,__label__2
24-Aug-15,1120,1092.65,__label__2
21-Aug-15,1141,1150.6,__label__2
20-Aug-15,1170,1138.2,__label__2
19-Aug-15,1166,1175.05,__label__2
18-Aug-15,1147,1163.8,__label__1
17-Aug-15,1150,1141.85,__label__1
14-Aug-15,1166,1149,__label__2
13-Aug-15,1147,1156.85,__label__1
12-Aug-15,1110,1141.75,__label__1
11-Aug-15,1098.9,1104.35,__label__1
10-Aug-15,1097,1081.95,__label__1
07-Aug-15,1089.45,1095.6,__label__2
06-Aug-15,1090.2,1089.45,__label__1
05-Aug-15,1065,1086.55,__label__1
04-Aug-15,1078,1059.8,__label__1
03-Aug-15,1080,1079.05,__label__2
31-Jul-15,1079,1078.05,__label__1
30-Jul-15,1090,1069.1,__label__2
29-Jul-15,1068,1085.2,__label__1
28-Jul-15,1077,1063.5,__label__1
27-Jul-15,1089,1065,__label__2
24-Jul-15,1100,1089.35,__label__2
23-Jul-15,1103,1098.85,__label__2
22-Jul-15,1105,1102.6,__label__2
21-Jul-15,1022.2,1112.65,__label__1
20-Jul-15,1003.25,1001.9,__label__1
17-Jul-15,989.9,1002,__label__1
16-Jul-15,985.5,987.8,__label__1
15-Jul-15,971.9,982.65,__label__1
14-Jul-15,955,970.1,__label__1
13-Jul-15,940,950.05,__label__1
10-Jul-15,950,937,__label__1
09-Jul-15,960,937.7,__label__2
08-Jul-15,985,957.2,__label__2
07-Jul-15,990,982.05,__label__2
06-Jul-15,980,983.5,__label__1
03-Jul-15,987,989.95,__label__2
02-Jul-15,1000,988.15,__label__2
01-Jul-15,990,997.7,__label__2
30-Jun-15,993,985.35,__label__1
29-Jun-15,988,990.25,__label__2
26-Jun-15,995,1006.1,__label__2
25-Jun-15,1000,991.15,__label__1
24-Jun-15,1010,995.1,__label__2
23-Jun-15,1025,1001.15,__label__2
22-Jun-15,1009,1024.4,__label__2
19-Jun-15,1005,996.75,__label__1
18-Jun-15,1000.25,1000.9,__label__2
17-Jun-15,1007,995.8,__label__2
16-Jun-15,994,999.45,__label__1
15-Jun-15,980,991.1,__label__1
12-Jun-15,2002,1976.65,__label__2
11-Jun-15,2035,2001.85,__label__2
10-Jun-15,2010,2026.2,__label__2
09-Jun-15,2013,1992.55,__label__1
08-Jun-15,2012,2000.25,__label__2
05-Jun-15,2039,2012.1,__label__2
04-Jun-15,2031,2028.05,__label__2
03-Jun-15,2020,2023.1,__label__1
02-Jun-15,2045,2008.8,__label__2
01-Jun-15,2030,2045.7,__label__2
29-May-15,2017,2022.4,__label__1
28-May-15,1980,2014.3,__label__1
27-May-15,2015,1969.05,__label__2
26-May-15,2021,2009.3,__label__2
25-May-15,2050,2018,__label__2
22-May-15,2045,2041.8,__label__2
21-May-15,2049,2043.35,__label__2
20-May-15,2033.55,2044.7,__label__1
19-May-15,1989,2018.15,__label__1
18-May-15,1964.2,1991.75,__label__1
15-May-15,1935.1,1959.75,__label__1
14-May-15,1960,1934.55,__label__2
13-May-15,1954,1955.95,__label__2
12-May-15,1998.9,1949.6,__label__2
11-May-15,1965.1,1992,__label__2
08-May-15,1963.9,1958,__label__1
07-May-15,1928.8,1942.8,__label__1
06-May-15,1979,1922.5,__label__2
05-May-15,2000,1966.75,__label__2
04-May-15,1961,1994.3,__label__1
30-Apr-15,1960,1942.4,__label__1
29-Apr-15,1965,1961.6,__label__2
28-Apr-15,1988,1961.35,__label__2
27-Apr-15,2001,1986,__label__2
24-Apr-15,2131,1996.25,__label__2
23-Apr-15,2145.3,2122.55,__label__2
22-Apr-15,2146.15,2138.45,__label__2
21-Apr-15,2138,2144.4,__label__1
20-Apr-15,2181,2133.25,__label__2
17-Apr-15,2188,2181.95,__label__2
16-Apr-15,2215,2191.1,__label__2
15-Apr-15,2238.9,2213.2,__label__2
13-Apr-15,2235,2239,__label__2
10-Apr-15,2210,2233.3,__label__1
09-Apr-15,2210,2211.4,__label__1
08-Apr-15,2175.5,2200.8,__label__1
07-Apr-15,2180,2161.25,__label__1
06-Apr-15,2178,2177.2,__label__2
01-Apr-15,2209.4,2172.25,__label__2
31-Mar-15,2243.6,2216.6,__label__2
30-Mar-15,2214,2229.8,__label__1
27-Mar-15,2164,2201.95,__label__1
26-Mar-15,2212,2144.45,__label__2
25-Mar-15,2217.3,2217.7,__label__2
24-Mar-15,2230,2212.1,__label__2
23-Mar-15,2252,2232.4,__label__2
20-Mar-15,2233,2258.95,__label__2
19-Mar-15,2227,2229.9,__label__1
18-Mar-15,2250,2230.2,__label__2
17-Mar-15,2260.2,2241.95,__label__2
16-Mar-15,2210,2267,__label__1
13-Mar-15,2226.1,2216.45,__label__1
12-Mar-15,2184.9,2217.8,__label__1
11-Mar-15,2190,2183.6,__label__1
10-Mar-15,2200,2200.1,__label__2
09-Mar-15,2255,2190.55,__label__2
05-Mar-15,2268.4,2251.7,__label__2
04-Mar-15,2299,2272.6,__label__2
03-Mar-15,2291,2297.35,__label__2
02-Mar-15,2300,2291.45,__label__2
28-Feb-15,2270,2294.85,__label__1
27-Feb-15,2267.25,2266.35,__label__1
26-Feb-15,2314.9,2259.5,__label__2
25-Feb-15,2290,2318.05,__label__2
24-Feb-15,2276.05,2278.15,__label__1
23-Feb-15,2303.95,2270.7,__label__2
20-Feb-15,2324,2284.3,__label__2
19-Feb-15,2304,2326.6,__label__2
18-Feb-15,2284,2295.75,__label__1
16-Feb-15,2281,2278.5,__label__1
13-Feb-15,2311,2296.4,__label__2
12-Feb-15,2280,2315.45,__label__1
11-Feb-15,2275,2287.2,__label__1
10-Feb-15,2244.9,2280.3,__label__1
09-Feb-15,2229.35,2250.2,__label__1
06-Feb-15,2193,2229.35,__label__1
05-Feb-15,2144,2193.6,__label__1
04-Feb-15,2128,2142.05,__label__1
03-Feb-15,2140,2120.35,__label__1
02-Feb-15,2140,2134.35,__label__2
30-Jan-15,2152,2142.75,__label__2
29-Jan-15,2135.2,2142.9,__label__1
28-Jan-15,2146.55,2145.1,__label__2
27-Jan-15,2214.05,2136,__label__2
23-Jan-15,2200,2214.05,__label__2
22-Jan-15,2169,2195.7,__label__1
21-Jan-15,2126.2,2165.1,__label__1
20-Jan-15,2102.4,2122.35,__label__1
19-Jan-15,2118,2102.4,__label__1
16-Jan-15,2140.2,2114.15,__label__2
15-Jan-15,2144,2133.95,__label__2
14-Jan-15,2095,2128.8,__label__1
13-Jan-15,2114.4,2087.25,__label__1
12-Jan-15,2095.05,2114.75,__label__2
09-Jan-15,1985,2073.6,__label__1
08-Jan-15,1982.5,1974.55,__label__1
07-Jan-15,1957.1,1964.8,__label__1
06-Jan-15,1984.9,1956.85,__label__2
05-Jan-15,2014.7,1996.6,__label__2
02-Jan-15,1975,2013.45,__label__1
01-Jan-15,1967.8,1975.8,__label__1
31-Dec-14,1959,1971.2,__label__1
30-Dec-14,1965,1966.4,__label__1
29-Dec-14,1952.1,1959.8,__label__1
26-Dec-14,1942,1950.35,__label__1
24-Dec-14,1971.7,1934.05,__label__2
23-Dec-14,2000,1971.1,__label__2
22-Dec-14,2002.25,1997,__label__2
19-Dec-14,1990.2,2001.9,__label__1
18-Dec-14,1948.55,1966.3,__label__1
17-Dec-14,1921,1940.45,__label__1
16-Dec-14,1925,1937.65,__label__1
15-Dec-14,1909.4,1924.3,__label__1
12-Dec-14,1932.25,1939.15,__label__2
11-Dec-14,1960,1920.8,__label__2
10-Dec-14,1965,1963.7,__label__2
09-Dec-14,1985,1964.8,__label__2
08-Dec-14,2012,1968.6,__label__2
05-Dec-14,2107.2,2069.7,__label__2
04-Dec-14,2125,2102.3,__label__2
03-Dec-14,2103.8,2122.6,__label__2
02-Dec-14,2165,2127.95,__label__2
01-Dec-14,4388,4350.75,__label__2
28-Nov-14,4377,4359.25,__label__2
27-Nov-14,4318,4366.9,__label__1
26-Nov-14,4305,4297.65,__label__1
25-Nov-14,4297.7,4303.15,__label__2
24-Nov-14,4200,4273.9,__label__1
21-Nov-14,4201,4146.1,__label__1
20-Nov-14,4182,4221.7,__label__2
19-Nov-14,4182,4179.75,__label__1
18-Nov-14,4220,4176.9,__label__2
17-Nov-14,4180,4208.8,__label__2
14-Nov-14,4191.05,4188.35,__label__1
13-Nov-14,4111,4181.1,__label__1
12-Nov-14,4121.1,4108.45,__label__1
11-Nov-14,4165.5,4124.55,__label__2
10-Nov-14,4169,4170.2,__label__2
07-Nov-14,4126,4168.7,__label__1
05-Nov-14,4079.9,4126,__label__1
03-Nov-14,4075,4084.5,__label__1
31-Oct-14,3973.05,4051.45,__label__1
30-Oct-14,3890,3946.15,__label__1
29-Oct-14,3804.05,3879.25,__label__1
28-Oct-14,3751.1,3794.05,__label__1
27-Oct-14,3838,3803.05,__label__2
23-Oct-14,3800,3805.8,__label__1
22-Oct-14,3801.1,3794.7,__label__1
21-Oct-14,3850,3774.2,__label__2
20-Oct-14,3868,3812,__label__2
17-Oct-14,3866,3853.85,__label__2
16-Oct-14,3909,3865.6,__label__2
14-Oct-14,3961.5,3918.65,__label__2
13-Oct-14,3898,3943.45,__label__1
10-Oct-14,3685,3888.95,__label__1
09-Oct-14,3700,3645.55,__label__1
08-Oct-14,3774,3650.2,__label__2
07-Oct-14,3770,3830.3,__label__2
01-Oct-14,3750,3847.2,__label__1
30-Sep-14,3750,3747.65,__label__1
29-Sep-14,3690,3751.1,__label__1
26-Sep-14,3688,3681.2,__label__1
25-Sep-14,3660,3693.65,__label__1
24-Sep-14,3615,3649.4,__label__1
23-Sep-14,3655,3612.8,__label__2
22-Sep-14,3685,3650.95,__label__2
19-Sep-14,3700,3701.45,__label__2
18-Sep-14,3684,3699.9,__label__1
17-Sep-14,3675.2,3740.4,__label__1
16-Sep-14,3670,3656.55,__label__1
15-Sep-14,3670,3642.95,__label__2
12-Sep-14,3690,3672.35,__label__2
11-Sep-14,3675,3683.65,__label__2
10-Sep-14,3719.9,3668.1,__label__2
09-Sep-14,3750,3736.8,__label__2
08-Sep-14,3740,3778.35,__label__2
05-Sep-14,3722,3730.3,__label__1
04-Sep-14,3730,3708.05,__label__1
03-Sep-14,3600,3734.6,__label__1
02-Sep-14,3596,3611.55,__label__1
01-Sep-14,3605.25,3603.4,__label__1
28-Aug-14,3635,3594,__label__2
27-Aug-14,3625,3632.75,__label__2
26-Aug-14,3627,3620.6,__label__1
25-Aug-14,3605,3621.5,__label__1
22-Aug-14,3548,3601.25,__label__1
21-Aug-14,3550.1,3542.95,__label__1
20-Aug-14,3551.25,3552.5,__label__2
19-Aug-14,3555,3551.1,__label__2
18-Aug-14,3600,3558.45,__label__2
14-Aug-14,3600,3603.75,__label__2
13-Aug-14,3567,3599.1,__label__1
12-Aug-14,3591,3576.4,__label__1
11-Aug-14,3507.5,3573.25,__label__1
08-Aug-14,3495.05,3480.35,__label__1
07-Aug-14,3500,3514.55,__label__2
06-Aug-14,3520.3,3574.7,__label__2
05-Aug-14,3465,3504.25,__label__1
04-Aug-14,3351,3462.6,__label__1
01-Aug-14,3360,3340.35,__label__1
31-Jul-14,3369.5,3365.7,__label__2
30-Jul-14,3392.6,3368.05,__label__2
28-Jul-14,3350,3366.4,__label__1
25-Jul-14,3382,3352.35,__label__2
24-Jul-14,3348,3378.25,__label__1
23-Jul-14,3245,3347,__label__1
22-Jul-14,3206,3235.1,__label__1
21-Jul-14,3250,3206.45,__label__2
18-Jul-14,3240,3253.2,__label__2
17-Jul-14,3231,3243.3,__label__1
16-Jul-14,3230,3229.4,__label__1
15-Jul-14,3250,3225.45,__label__2
14-Jul-14,3330,3227,__label__2
11-Jul-14,3410,3325.8,__label__2
10-Jul-14,3310,3292.9,__label__1
09-Jul-14,3341,3304.3,__label__2
08-Jul-14,3345,3333.8,__label__2
07-Jul-14,3255.55,3343.75,__label__1
04-Jul-14,3208,3239.15,__label__1
03-Jul-14,3214.8,3210.75,__label__1
02-Jul-14,3220.1,3218.5,__label__2
01-Jul-14,3246,3221.75,__label__2
30-Jun-14,3215.5,3246.45,__label__1
27-Jun-14,3186,3221.95,__label__1
26-Jun-14,3211,3189.4,__label__1
25-Jun-14,3242.1,3212.8,__label__2
24-Jun-14,3232,3210.3,__label__2
23-Jun-14,3312,3231.05,__label__2
20-Jun-14,3320,3315.6,__label__2
19-Jun-14,3248,3312.4,__label__1
18-Jun-14,3259,3244.55,__label__1
17-Jun-14,3255,3247.25,__label__2
16-Jun-14,3192,3242.2,__label__1
13-Jun-14,3186,3181.65,__label__1
12-Jun-14,3276,3166.6,__label__2
11-Jun-14,3099,3178.75,__label__1
10-Jun-14,2999,3067.2,__label__1
09-Jun-14,3010.1,2985.7,__label__1
06-Jun-14,3009,2999.8,__label__2
05-Jun-14,2993.25,3037.95,__label__1
04-Jun-14,3010,2993.7,__label__1
03-Jun-14,3002.25,3015.4,__label__2
02-Jun-14,2950,2993.5,__label__1
30-May-14,2945,2941.5,__label__1
29-May-14,3040,2924.3,__label__2
28-May-14,3130,3172.2,__label__2
27-May-14,3100,3133.9,__label__1
26-May-14,3085,3093.85,__label__1
23-May-14,3122,3066.5,__label__2
22-May-14,3155.5,3107.2,__label__2
21-May-14,3117,3150.65,__label__2
20-May-14,3053.1,3119.05,__label__1
19-May-14,3201,3022.75,__label__2
16-May-14,3275,3177.85,__label__2
15-May-14,3245.25,3270.4,__label__2
14-May-14,3235,3246.9,__label__1
13-May-14,3180.05,3265.5,__label__1
12-May-14,3120,3177.9,__label__1
09-May-14,3062.95,3105.4,__label__1
08-May-14,3070,3062.95,__label__1
07-May-14,3151,3064.45,__label__2
06-May-14,3175.5,3164.15,__label__2
05-May-14,3190,3176.15,__label__2
02-May-14,3182.5,3219.8,__label__2
30-Apr-14,3182.75,3177.2,__label__1
29-Apr-14,3172.5,3178.6,__label__1
28-Apr-14,3172.7,3178.15,__label__1
25-Apr-14,3180,3174.25,__label__2
23-Apr-14,3165.3,3172.75,__label__1
22-Apr-14,3179.4,3149.9,__label__2
21-Apr-14,3202,3181.25,__label__2
17-Apr-14,3175,3189.9,__label__1
16-Apr-14,3257,3156.4,__label__2
15-Apr-14,3347,3260.45,__label__2
11-Apr-14,3190.25,3235.85,__label__1
10-Apr-14,3264,3206.6,__label__2
09-Apr-14,3300,3253.1,__label__2
07-Apr-14,3310,3291.25,__label__2
04-Apr-14,3343,3315.5,__label__2
03-Apr-14,3332,3338.6,__label__2
02-Apr-14,3344,3320.2,__label__2
01-Apr-14,3285,3310.6,__label__1
31-Mar-14,3275,3278.85,__label__1
28-Mar-14,3232.25,3257.75,__label__1
27-Mar-14,3246,3228.5,__label__1
26-Mar-14,3264.95,3244.65,__label__2
25-Mar-14,3257,3251.6,__label__2
24-Mar-14,3280,3274.05,__label__2
22-Mar-14,3304,3293.95,__label__2
21-Mar-14,3330,3305.25,__label__2
20-Mar-14,3275,3303,__label__1
19-Mar-14,3360,3271.55,__label__2
18-Mar-14,3397.95,3349.25,__label__2
14-Mar-14,3357.5,3389.45,__label__2
13-Mar-14,3430.2,3357.5,__label__2
12-Mar-14,3680,3670.9,__label__2
11-Mar-14,3667,3672.75,__label__1
10-Mar-14,3726.15,3672.75,__label__2
07-Mar-14,3825,3740.95,__label__2
06-Mar-14,3832,3835.7,__label__2
05-Mar-14,3821,3815.3,__label__1
04-Mar-14,3764,3799.9,__label__1
03-Mar-14,3823,3793.05,__label__2
28-Feb-14,3779,3820.2,__label__1
26-Feb-14,3779.5,3803.85,__label__1
25-Feb-14,3751.5,3782.7,__label__1
24-Feb-14,3745,3750.75,__label__1
21-Feb-14,3728,3751.7,__label__1
20-Feb-14,3750,3713.7,__label__1
19-Feb-14,3689,3753.95,__label__1
18-Feb-14,3652,3680,__label__1
17-Feb-14,3670.25,3662.25,__label__1
14-Feb-14,3596,3645.6,__label__1
13-Feb-14,3600,3586.45,__label__1
12-Feb-14,3606,3599.6,__label__2
11-Feb-14,3569,3595.8,__label__1
10-Feb-14,3570.3,3568.5,__label__1
07-Feb-14,3580,3566.7,__label__2
06-Feb-14,3566.55,3563.45,__label__1
05-Feb-14,3576.1,3581.55,__label__2
04-Feb-14,3588.1,3566.65,__label__2
03-Feb-14,3685,3628.7,__label__2
31-Jan-14,3704,3699.45,__label__2
30-Jan-14,3696.25,3704.75,__label__1
29-Jan-14,3669.9,3717.65,__label__1
28-Jan-14,3718.15,3677,__label__2
27-Jan-14,3718,3732.6,__label__2
24-Jan-14,3769.05,3759.05,__label__2
23-Jan-14,3770,3792.8,__label__2
22-Jan-14,3735,3767.1,__label__1
21-Jan-14,3745,3755.65,__label__1
20-Jan-14,3712,3749.9,__label__1
17-Jan-14,3725,3728.05,__label__1
16-Jan-14,3704,3724.7,__label__1
15-Jan-14,3685.1,3710.55,__label__1
14-Jan-14,3636,3688.85,__label__1
13-Jan-14,3572,3665.7,__label__1
10-Jan-14,3494,3548.9,__label__1
09-Jan-14,3435.6,3451.05,__label__1
08-Jan-14,3466,3428.5,__label__2
07-Jan-14,3510,3457.4,__label__2
06-Jan-14,3580,3514.2,__label__2
03-Jan-14,3471,3565.45,__label__1
02-Jan-14,3466.4,3474.75,__label__1
01-Jan-14,3491,3466.4,__label__2
31-Dec-13,3505,3485.5,__label__2
30-Dec-13,3556,3501.65,__label__2
27-Dec-13,3531,3562.25,__label__2
26-Dec-13,3485,3515.55,__label__1
24-Dec-13,3484,3486.35,__label__1
23-Dec-13,3502,3468.65,__label__2
20-Dec-13,3509,3552.3,__label__2
19-Dec-13,3459,3514.45,__label__1
18-Dec-13,3450.5,3457.8,__label__1
17-Dec-13,3444.35,3456.45,__label__1
16-Dec-13,3370,3449.85,__label__1
13-Dec-13,3352,3373.85,__label__1
12-Dec-13,3370,3363.4,__label__1
11-Dec-13,3361,3371.4,__label__1
10-Dec-13,3310,3370.3,__label__1
09-Dec-13,3350,3337.45,__label__1
06-Dec-13,3350,3326.6,__label__2
05-Dec-13,3375.3,3351.15,__label__2
04-Dec-13,3349,3365,__label__1
03-Dec-13,3324,3348.45,__label__1
02-Dec-13,3354,3338.45,__label__2
29-Nov-13,3310,3353.5,__label__1
28-Nov-13,3297,3323.95,__label__1
27-Nov-13,3320,3295.65,__label__1
26-Nov-13,3315,3318.95,__label__2
25-Nov-13,3349,3327.6,__label__2
22-Nov-13,3325.1,3349.3,__label__1
21-Nov-13,3402,3347.35,__label__2
20-Nov-13,3420,3402.4,__label__2
19-Nov-13,3401,3443.6,__label__1
18-Nov-13,3380.3,3400.3,__label__1
14-Nov-13,3353,3353.8,__label__1
13-Nov-13,3320,3333.9,__label__1
12-Nov-13,3355.25,3339.35,__label__2
11-Nov-13,3349,3363.1,__label__2
08-Nov-13,3340,3357.5,__label__1
07-Nov-13,3321,3359.15,__label__1
06-Nov-13,3275,3305.9,__label__1
05-Nov-13,3246,3264.95,__label__1
03-Nov-13,3274,3279.5,__label__2
01-Nov-13,3304.9,3278.75,__label__2
31-Oct-13,3302,3308.65,__label__2
30-Oct-13,3315,3324,__label__2
29-Oct-13,3320,3334.9,__label__1
28-Oct-13,3320,3323.85,__label__1
25-Oct-13,3315,3331,__label__1
24-Oct-13,3309.4,3309.85,__label__1
23-Oct-13,3315,3324.15,__label__2
22-Oct-13,3340,3334.75,__label__2
21-Oct-13,3325,3335.95,__label__1
18-Oct-13,3270,3316.15,__label__1
17-Oct-13,3321,3270.1,__label__2
15-Oct-13,3321,3348.3,__label__2
14-Oct-13,3255,3323.5,__label__1
11-Oct-13,3320,3273.9,__label__1
10-Oct-13,3130,3124.15,__label__1
09-Oct-13,3036,3107.55,__label__1
08-Oct-13,3045,3032.4,__label__1
07-Oct-13,3016,3019.55,__label__1
04-Oct-13,3035,3015.45,__label__2
03-Oct-13,3020,3038.8,__label__2
01-Oct-13,3022,3014.7,__label__1
30-Sep-13,3011,3015.45,__label__1
27-Sep-13,3015,3006.4,__label__1
26-Sep-13,3023,3013.35,__label__2
25-Sep-13,3028,3007.8,__label__2
24-Sep-13,3018,3014.8,__label__2
23-Sep-13,2995.55,3018.65,__label__1
20-Sep-13,3009,2995.55,__label__1
19-Sep-13,3010,3019.45,__label__2
18-Sep-13,3021,3015.7,__label__2
17-Sep-13,3015,3023.35,__label__1
16-Sep-13,3028,2992.3,__label__2
13-Sep-13,3055,3028.25,__label__2
12-Sep-13,3110,3064.1,__label__2
11-Sep-13,3150,3120.55,__label__2
10-Sep-13,3032,3150.7,__label__1
06-Sep-13,3000,3020.85,__label__1
05-Sep-13,3081.55,3002.7,__label__2
04-Sep-13,3050,3105.9,__label__2
03-Sep-13,3074,3033.85,__label__1
02-Sep-13,3066,3077.35,__label__2
30-Aug-13,3091,3100.3,__label__2
29-Aug-13,3055,3109,__label__1
28-Aug-13,3047,3120.3,__label__1
27-Aug-13,3030,3058.1,__label__1
26-Aug-13,3015,3030.55,__label__1
23-Aug-13,3013,2998.5,__label__1
22-Aug-13,2976.25,3023.3,__label__1
21-Aug-13,3004.4,2953.35,__label__1
20-Aug-13,3009,3007.1,__label__2
19-Aug-13,2975.25,3005.45,__label__1
16-Aug-13,3015,2974.6,__label__2
