Time,Dates,Sources,Headlines
7.45 pm , 06 Jun 2013 ,   Source: CNBC-TV18,"Accumulate Axis Bank, HDFC Bank, IndusInd Bank: Bhatnagar"
2.50 pm , 29 May 2013 ,   Source: Moneycontrol.com,"Induslnd Bank, American Express announce strategic partnership"
8.54 am , 29 May 2013 ,   Source: CNBC-TV18,Check out: Top trading picks by market experts
7.28 pm , 27 May 2013 ,   Source: CNBC-TV18,Exit IndusInd Bank around Rs 535: SP Tulsian
7.03 pm , 27 May 2013 ,   Source: CNBC-TV18,"Yes Bank, IndusInd Bank look good: Gopi Suvanam"
6.13 pm , 27 May 2013 ,   Source: Moneycontrol.com,Will policy shift to reverse repo lead to lending rate cuts
10.51 am , 27 May 2013 ,   Source: CNBC-TV18,"Short IndusInd Bank, says Sukhani"
8.53 am , 27 May 2013 ,   Source: Moneycontrol.com,How banks will benefit from bond yield fall: Moses Harding
4.00 pm , 25 May 2013 ,   Source: CNBC-TV18,"Sell Tata Motors, IndusInd Bank; buy Coal India: Sukhani"
8.05 pm , 22 May 2013 ,   Source: CNBC-TV18,IndusInd Bank may slip to Rs 484: SP Tulsian
11.40 am , 21 May 2013 ,   Source: CNBC-TV18,"Avoid IndusInd Bank, says Sudarshan Sukhani"
7.36 pm , 17 May 2013 ,   Source: CNBC-TV18,"Lupin, IndusInd Bank, Yes Bank best bets: Malkan"
11.33 am , 14 May 2013 ,   Source: CNBC-TV18,"PN Vijay bullish on HCL Tech, TCS, IndusInd & Yes Bank"
2.48 pm , 11 May 2013 ,   Source: CNBC-TV18,Buy IndusInd Bank: Sudarshan Sukhani
7.23 pm , 10 May 2013 ,   Source: CNBC-TV18,Wait for correction to enter in IndusInd Bank: Kulkarni
5.30 pm , 10 May 2013 ,   Source: CNBC-TV18,Buy IndusInd Bank on dips: Sukhani
6.32 pm , 07 May 2013 ,   Source: CNBC-TV18,"IndusInd Bank, Yes Bank good opportunities: Nitin Jain"
5.57 pm , 02 May 2013 ,   Source: Moneycontrol.com,IndusInd Bank selects Calypso for full front-to-back office treasury solution
3.35 pm , 02 May 2013 ,   Source: CNBC-TV18,Build short positions in IndusInd Bank: Sudarshan Sukhani
5.33 pm , 27 Apr 2013 ,   Source: CNBC-TV18,"OBC, IndusInd Bank can fall 4-5% next week: Tulsian"
1.34 pm , 27 Apr 2013 ,   Source: CNBC-TV18,"Tulsian positive on OBC, IndusInd & LIC Housing Fin"
8.13 pm , 25 Apr 2013 ,   Source: CNBC-TV18,"Sell IndusInd Bank, Titan Industries: SP Tulsian"
1.56 pm , 23 Apr 2013 ,   Source: CNBC-TV18,"Buy IndusInd Bank for long term, says PN Vijay"
11.26 am , 23 Apr 2013 ,   Source: CNBC-TV18,"Cautious on RCom; bullish on ICICI Bank, IndusInd: PN Vijay"
7.53 pm , 22 Apr 2013 ,   Source: CNBC-TV18,Buy Unitech; sell IndusInd Bank: Sukhani
5.22 pm , 22 Apr 2013 ,   Source: CNBC-TV18,Remain invested in IndusInd Bank: Sukhani
4.23 pm , 22 Apr 2013 ,   Source: CNBC-TV18,Antique's 5 bets in rising market environment
2.51 pm , 22 Apr 2013 ,   Source: CNBC-TV18,Vayalar upbeat on IndusInd Bank
2.50 pm , 22 Apr 2013 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 493: Firstcall Research
2.42 pm , 22 Apr 2013 ,   Source: CNBC-TV18,Buy IndusInd Bank: Sukhani
12.23 pm , 22 Apr 2013 ,   Source: CNBC-TV18,"Yes Bank, IndusInd Bank top picks: Dhirendra Tiwari"
9.20 am , 22 Apr 2013 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target Rs 500: P Lilladher
9.07 am , 22 Apr 2013 ,   Source: Moneycontrol.com,"Buy IndusInd Bank, says Ventura Securities"
10.18 pm , 18 Apr 2013 ,   Source: Moneycontrol.com,No discernible trends in CV loans: IndusInd's Sobti
6.50 pm , 18 Apr 2013 ,   Source: CNBC-TV18,IndusInd Bank has resistance around Rs 465-470: SP Tulsian
6.46 pm , 18 Apr 2013 ,   Source: CNBC-TV18,"IndusInd Bank looks good, says Roy"
6.13 pm , 18 Apr 2013 ,   Source: Moneycontrol.com,IndusInd Bank board recommends dividend
3.11 pm , 18 Apr 2013 ,   Source: Moneycontrol.com,"IndusInd Bank Q4 net rises 38%, shares hit 52-wk high"
6.33 pm , 17 Apr 2013 ,   Source: CNBC-TV18,IndusInd Bank a good bet: PN Vijay
6.00 pm , 17 Apr 2013 ,   Source: Moneycontrol.com,Key things to watch for IndusInd Bank Q3
4.43 pm , 16 Apr 2013 ,   Source: Moneycontrol.com,Banking sector results preview for Q4FY13: Motilal Oswal
6.41 pm , 12 Apr 2013 ,   Source: CNBC-TV18,"Short Yes Bank, IndusInd Bank: Sukhani"
4.13 pm , 09 Apr 2013 ,   Source: CNBC-TV18,"Yes Bank, IndusInd Bank may underperform: Sukhani"
3.11 pm , 05 Apr 2013 ,   Source: CNBC-TV18,"Short Yes Bank, IndusInd Bank: Sukhani"
1.07 pm , 05 Apr 2013 ,   Source: Moneycontrol.com,"IndusInd Bank FY13 results on April 18, 2013"
1.17 pm , 01 Apr 2013 ,   Source: CNBC-TV18,"Cost of funds down, net interest margin to expand: IndusInd"
9.38 am , 01 Apr 2013 ,   Source: Moneycontrol.com,"IndusInd Bank, NMDC mixed on inclusion in Nifty"
11.09 am , 30 Mar 2013 ,   Source: CNBC-TV18,Dipan Mehta positive on IndusInd Bank
7.40 pm , 28 Mar 2013 ,   Source: CNBC-TV18,"NMDC, IndusInd Bank look attractive: Roy"
1.55 pm , 28 Mar 2013 ,   Source: CNBC-TV18,"See 6-8% gain in IndusInd Bank, NMDC: SP Tulsian"
1.21 pm , 22 Mar 2013 ,   Source: CNBC-TV18,"Buy ICICI Bank, IndusInd Bank: Vayalar"
8.56 am , 22 Mar 2013 ,   Source: CNBC-TV18,Check out: Short term trading ideas by market experts
1.40 pm , 21 Mar 2013 ,   Source: CNBC-TV18,"Sell IndusInd Bank, Punj Lloyd, Shree Renuka: Joshi"
8.58 am , 21 Mar 2013 ,   Source: CNBC-TV18,"Bull's Eye: Buy Manappuram, NHPC; short HDIL, Punj Lloyd"
1.10 pm , 19 Mar 2013 ,   Source: Moneycontrol.com,IndusInd Bank opens its second currency chest in New Delhi
2.05 pm , 18 Mar 2013 ,   Source: CNBC-TV18,"HUL, Dr Reddys Laboratories likely to outperform: Sukhani"
11.43 am , 18 Mar 2013 ,   Source: Moneycontrol.com,Sell IndusInd Bank Mar Fut below Rs 423; tgt Rs 409: IIFL
8.37 am , 15 Mar 2013 ,   Source: CNBC-TV18,6 trading bets that can fetch you handsome returns
2.38 pm , 11 Mar 2013 ,   Source: CNBC-TV18,"Buy HPCL, Idea, IndusInd Bank: Parag Doctor"
1.00 pm , 11 Mar 2013 ,   Source: CNBC-TV18,IndusInd Bank can retest Rs 445-450 in short term: Thukral
9.44 am , 08 Mar 2013 ,   Source: CNBC-TV18,"Short IndusInd Bank, says Sudarshan Sukhani"
10.35 am , 07 Mar 2013 ,   Source: CNBC-TV18,"Buy HDFC, HDFC Bank, Sun Pharma, says Irani"
3.54 pm , 06 Mar 2013 ,   Source: CNBC-TV18,"Buy Alembic Pharmaceutical, Dishman Pharma, NHPC: Agarwal"
8.27 am , 06 Mar 2013 ,   Source: CNBC-TV18,"Bull's eye: Buy IndusInd Bank, NHPC, SKS Micro, PFC"
8.38 am , 05 Mar 2013 ,   Source: CNBC-TV18,6 trading bets that can fetch you handsome returns
10.25 am , 04 Mar 2013 ,   Source: CNBC-TV18,Check Out: Super Six stocks for March 4 
2.00 pm , 02 Mar 2013 ,   Source: CNBC-TV18,Stick with quality stocks in confirmed uptrends: Sukhani 
12.01 pm , 02 Mar 2013 ,   Source: CNBC-TV18,"Short Aurobindo Pharma, IndusInd Bank: Sukhani"
8.30 am , 28 Feb 2013 ,   Source: CNBC-TV18,6 trading bets that can fetch you handsome returns
6.04 pm , 21 Feb 2013 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target Rs 500: Motilal Oswal
7.37 pm , 20 Feb 2013 ,   Source: CNBC-TV18,"Roy bullish on ICICI Bank, HDFC Bank, Yes Bank"
8.28 am , 20 Feb 2013 ,   Source: CNBC-TV18,Super Six stocks you can bet on Feb 20
4.50 pm , 19 Feb 2013 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 625: Nirmal Bang
6.23 pm , 14 Feb 2013 ,   Source: CNBC-TV18,"Hold IndusInd Bank, says Ashu Madan"
4.29 pm , 14 Feb 2013 ,   Source: CNBC-TV18,"Add Yes Bank, IndusInd Bank: Nitin Jain"
8.34 am , 13 Feb 2013 ,   Source: CNBC-TV18,Check out: Trading ideas from 3 market experts
9.55 am , 31 Jan 2013 ,   Source: CNBC-TV18,Go long on IndusInd Bank with target of Rs 460: Thukral
9.04 am , 31 Jan 2013 ,   Source: CNBC-TV18,Super Six: Top chart picks for Jan 31
12.26 pm , 25 Jan 2013 ,   Source: CNBC-TV18,"Buy IndusInd Bank, City Union Bank, Cummins: Kapur"
8.12 am , 25 Jan 2013 ,   Source: CNBC-TV18,"Bull's eye: Buy SKS Micro, AB Nuvo; short Opto Circuits"
12.01 pm , 24 Jan 2013 ,   Source: CNBC-TV18,"Buy IndusInd Bank, Sun TV, Unitech: Kapur"
8.12 am , 24 Jan 2013 ,   Source: CNBC-TV18,"Bull's eye: Buy PNB Gilts, Unitech, Century; short RComm"
4.21 pm , 23 Jan 2013 ,   Source: CNBC-TV18,"Buy IndusInd Bank, Berger Paints, Karnataka Bank: Kapur"
8.15 am , 23 Jan 2013 ,   Source: CNBC-TV18,"Bull's eye: Buy Bajaj Finserv, Kingfisher, short HDIL"
11.18 am , 22 Jan 2013 ,   Source: CNBC-TV18,"Sell IndusInd Bank, says Sukhani"
6.09 pm , 16 Jan 2013 ,   Source: CNBC-TV18,"Buy Yes Bank, IndusInd Bank, Axis Bank on dip: Sukhani"
9.40 am , 14 Jan 2013 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target Rs 486: Firstcall Research
6.18 pm , 11 Jan 2013 ,   Source: Moneycontrol.com,Accumulate IndusInd Bank; tgt of Rs 461: Aditya Birla Money
1.25 pm , 11 Jan 2013 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 500: Motilal Oswal
11.22 am , 11 Jan 2013 ,   Source: CNBC-TV18,IndusInd eyes Q4 margin growth; expects 25-50bps rate cut 
6.20 pm , 10 Jan 2013 ,   Source: Moneycontrol.com,Banks asset quality concerns to persist in Q3FY13 results
4.39 pm , 10 Jan 2013 ,   Source: Moneycontrol.com,"IndusInd Bank Dec '12 NII at Rs 1,800.49 crore"
4.14 pm , 10 Jan 2013 ,   Source: CNBC-TV18,Stay invested in IndusInd Bank: Phani Sekhar
3.40 pm , 10 Jan 2013 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 480: Prabhudas Lilladher
3.25 pm , 10 Jan 2013 ,   Source: Moneycontrol.com,Private banks to post healthy earnings growth in Q3FY13
3.14 pm , 10 Jan 2013 ,   Source: Moneycontrol.com,Accumulate IndusInd Bank; target of Rs 494: KRChoksey
2.07 pm , 10 Jan 2013 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target Rs 485: Nirmal Bang
11.10 am , 10 Jan 2013 ,   Source: Moneycontrol.com,IndusInd up 2% post strong Q3 ; check broker price targets
5.10 pm , 09 Jan 2013 ,   Source: CNBC-TV18,IndusInd Bank can move to Rs 450-460: SP Tulsian
1.53 pm , 09 Jan 2013 ,   Source: Moneycontrol.com,IndusInd Bank Q3 net up 30% on higher interest income
11.00 am , 09 Jan 2013 ,   Source: CNBC-TV18,IndusInd Bank Q3 PAT seen up 32% YoY to Rs 272 cr 
5.00 pm , 08 Jan 2013 ,   Source: CNBC-TV18,"Book profit in IndusInd Bank, says Sukhani"
3.25 pm , 08 Jan 2013 ,   Source: CNBC-TV18,Buy Lakshmi Vilas Bank on correction: Sukhani
10.12 pm , 07 Jan 2013 ,   Source: Moneycontrol.com,RBI takes measures to revive corporate bond and CDS markets
3.13 pm , 02 Jan 2013 ,   Source: Moneycontrol.com,15 stock ideas for 2013: Nirmal Bang
8.51 am , 02 Jan 2013 ,   Source: CNBC-TV18,Super Six stocks you can bet on Jan 2
2.37 pm , 01 Jan 2013 ,   Source: CNBC-TV18,Buy IndusInd Bank; may rally to Rs 445-450: Kulkarni
11.48 am , 01 Jan 2013 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 500: Motilal Oswal
