Time,Dates,Sources,Headlines
11.51 am , 17 Mar 2016 ,   Source: CNBC-TV18,"Sell IndusInd Bank, Lupin; buy Bharat Forge: Ashwani Gujral"
4.17 pm , 15 Mar 2016 ,   Source: CNBC-TV18,"Like YES Bank, HDFC Bank, IndusInd Bank, Kotak Bank: Irani"
9.15 am , 15 Mar 2016 ,   Source: CNBC-TV18,Super Six stocks you can bet on March 15
2.34 pm , 14 Mar 2016 ,   Source: CNBC-TV18,"Buy Cairn India; sell BEL, IndusInd Bank: Ashwani Gujral"
10.53 am , 14 Mar 2016 ,   Source: CNBC-TV18,"Buy Havells India, ICICI Bank, IndusInd Bank: Ashwani Gujral"
3.50 pm , 11 Mar 2016 ,   Source: CNBC-TV18,"Remain invested in SBI, says Ashish Kyal"
10.09 am , 11 Mar 2016 ,   Source: CNBC-TV18,"ICICI Bank looks weak, sell Motherson Sumi: Rajat Bose"
9.11 am , 10 Mar 2016 ,   Source: CNBC-TV18,"Pick Aurobindo Pharma, Tech Mahindra: Prakash Gaba"
9.09 am , 10 Mar 2016 ,   Source: CNBC-TV18,Super 6 trading stocks for short term gain
2.40 pm , 09 Mar 2016 ,   Source: CNBC-TV18,"Buy IndusInd Bank, Rel Infra, Ashok Leyland: Ashwani Gujral"
9.44 am , 02 Mar 2016 ,   Source: CNBC-TV18,"Buy PSU banks, Tata Steel, Hindalco: Sudarshan Sukhani"
11.52 am , 01 Mar 2016 ,   Source: Moneycontrol.com,Indusind Bank opens new branch in Indore
11.13 am , 01 Mar 2016 ,   Source: CNBC-TV18,"IndusInd Bank may test Rs 850, TCS Rs 2125: Prakash Gaba"
11.10 am , 26 Feb 2016 ,   Source: CNBC-TV18,"Pick Asian Paints, Britannia; like YES Bank, HDFC Bank: Emkay"
11.51 am , 22 Feb 2016 ,   Source: Moneycontrol.com,"Post Q3, CLSA underweight on PSUs; sees value in private banks"
10.05 am , 19 Feb 2016 ,   Source: CNBC-TV18,"Sell Asian Paints, Wockhardt; buy HUL, IndusInd Bank: Gujral"
3.08 pm , 18 Feb 2016 ,   Source: CNBC-TV18,"Buy Siemens, IndusInd Bank, HCL Tech: Chandan Taparia"
10.02 am , 18 Feb 2016 ,   Source: CNBC-TV18,"Buy Sun Pharma, Cairn, Tata Steel, BoB, Torrent Pharma: Gujral"
10.02 am , 17 Feb 2016 ,   Source: CNBC-TV18,"Sell IndusInd Bank, Bank of India: Sudarshan Sukhani"
2.53 pm , 16 Feb 2016 ,   Source: CNBC-TV18,"Buy NTPC, Ceat, IndusInd Bank: Chandan Taparia"
9.29 am , 16 Feb 2016 ,   Source: CNBC-TV18,"Sell BPCL; buy SBI, Axis Bank on dips: Ashwani Gujral"
8.21 am , 15 Feb 2016 ,   Source: CNBC-TV18,"Bull's Eye: Buy SKS Micro, Bharat Forge, Havells, Marico, IOC"
11.06 am , 11 Feb 2016 ,   Source: CNBC-TV18,"Sell Cipla, Tata Global Beverage: Rajat Bose"
2.56 pm , 10 Feb 2016 ,   Source: CNBC-TV18,Buy Pidilite Industries; short IndusInd Bank: Rahul Mohindar
10.43 am , 10 Feb 2016 ,   Source: CNBC-TV18,"Sell ITC, Tata Motors; LIC Housing may test Rs 409: Rajat Bose"
12.16 pm , 03 Feb 2016 ,   Source: CNBC-TV18,IndusInd Bank may test Rs 865: Amit Gupta
12.37 pm , 01 Feb 2016 ,   Source: CNBC-TV18,"PSU banks, complete avoid; positive on SKS Micro: Dipan Mehta"
3.26 pm , 22 Jan 2016 ,   Source: Moneycontrol.com,IndusInd Bank sponsored Level 1 American Depository Receipt Programme
5.57 pm , 21 Jan 2016 ,   Source: CNBC-TV18,"Prefer Karur Vysya Bank, IndusInd Bank: Jai Bala"
9.56 am , 19 Jan 2016 ,   Source: Moneycontrol.com,6 stocks likely to see lot of action today
3.55 pm , 18 Jan 2016 ,   Source: CNBC-TV18,"Like HDFC Bank over Kotak Mahindra Bank, says Mayuresh Joshi"
2.43 pm , 18 Jan 2016 ,   Source: CNBC-TV18,Exit IDFC Bank at around Rs 48: Vishal Malkan
5.09 pm , 15 Jan 2016 ,   Source: Moneycontrol.com,"Buy IndusInd Bank; target of Rs 1,080: Axis Securities"
12.38 pm , 15 Jan 2016 ,   Source: Moneycontrol.com,"Buy IndusInd Bank; target of Rs 1,125: Religare"
11.54 am , 15 Jan 2016 ,   Source: CNBC-TV18,Asian Paints may test Rs 926: Amit Gupta
5.23 pm , 14 Jan 2016 ,   Source: Moneycontrol.com,Buy Indusind Bank; target of Rs 1150:Motilal Oswal
3.53 pm , 14 Jan 2016 ,   Source: CNBC-TV18,"Buy HDFC Bank, IndusInd Bank, Kotak Bank: Sudip Bandopadhyay"
10.06 am , 14 Jan 2016 ,   Source: Moneycontrol.com,Hold Indusind Bank; target of Rs 1000: ICICIdirect
10.03 am , 14 Jan 2016 ,   Source: Moneycontrol.com,Buy Indusind Bank; target of Rs 1203: KRChoksey
9.56 am , 14 Jan 2016 ,   Source: Moneycontrol.com,Buy Indusind Bank; target of Rs 1050: Prabhudas Lilladher
9.54 am , 14 Jan 2016 ,   Source: Moneycontrol.com,Buy Indusind Bank; target of Rs 1050: Edelweiss
8.03 am , 14 Jan 2016 ,   Source: CNBC-TV18,"Bull's Eye: Buy HDIL, IndusInd Bank, Arvind; sell IFCI, CESC"
8.46 pm , 13 Jan 2016 ,   Source: Moneycontrol.com,IndusInd Bank: Outcome of board meeting 
4.09 pm , 13 Jan 2016 ,   Source: CNBC-TV18,Reliance Industries may test Rs 1210-1220: Prakash Diwan
10.05 am , 13 Jan 2016 ,   Source: CNBC-TV18,Expect margin expansion; 25-30% loan growth ahead: IndusInd
7.14 pm , 12 Jan 2016 ,   Source: PTI,"IndusInd Bank, PayU India tie-up for digital banking services"
5.13 pm , 12 Jan 2016 ,   Source: CNBC-TV18,Buy IndusInd Bank on correction: Dipan Mehta
4.03 pm , 12 Jan 2016 ,   Source: CNBC-TV18,"Buy Federal Bank, cautious on IndusInd Bank: SP Tulsian"
3.02 pm , 12 Jan 2016 ,   Source: CNBC-TV18,Prefer private sector banks: Mayuresh Joshi
2.21 pm , 12 Jan 2016 ,   Source: Moneycontrol.com,"IndusInd Bank Q3 profit rises 30% to Rs 581 cr, provisions high"
9.34 am , 12 Jan 2016 ,   Source: CNBC-TV18,"IndusInd Bank Q3 profit seen up 23%, NII growth may be 30%"
11.39 am , 11 Jan 2016 ,   Source: CNBC-TV18,"Short ICICI Bank, target Rs 236, like SBI: Rajat Bose"
3.30 pm , 09 Jan 2016 ,   Source: CNBC-TV18,Exit Punjab National Bank; pick IndusInd Bank: Prakash Gaba
11.53 am , 08 Jan 2016 ,   Source: CNBC-TV18,"Infosys, TCS may move up; buy IndusInd Bank: Rahul Mohindar"
4.36 pm , 07 Jan 2016 ,   Source: CNBC-TV18,"Buy Infosys, cautious on IT, avoid PSU banks: Sudip Bandopadhyay"
3.21 pm , 05 Jan 2016 ,   Source: CNBC-TV18,"Short SBI, IndusInd Bank; positive on HDFC Bank: Harchekar"
8.50 pm , 04 Jan 2016 ,   Source: Moneycontrol.com,"IndusInd Bank Q3 results on Jan 12, 2016"
